OTU	NSF22.NOVI.1M15	NSF22.NOVI.1M9	NSF22.NOVI.1M6	NSF22.NOVI.1M13	NSF22.NOVI.1M8	NSF14.NOVI.1M26	NSF6.NOVI.1M30	NSF14.NOVI.1M31	NSF14.NOVI.PM44	NSF6.NOVI.PM35	NSF22.NOVI.1M7	NSF6.NOVI.PM22	NSF14.NOVI.1M39	NSF22.NOVI.PM27	NSF22.NOVI.1M14	NSF6.NOVI.PM26	NSF22.NOVI.1M31	NSF22.NOVI.1M10	NSF22.NOVI.1M12	NSF22.NOVI.1M11	NSF22.NOVI.6M4	NSF6.NOVI.7M2	NSF14.NOVI.7M3
1d79d3ce580de006844df0ffcaccba4d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1d8a0386063ef3da7557bc76095e34ab	0	0	0	0	0	96.3992805755396	0	0	0	0	0	0	0	0	0	0	0	0	45.2841726618705	0	0	0	0
1d8e1558439858e9f014696bb95f1a9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1ddda75556ff863d26a19ce7aa8639ac	0	0	0	0	0	132.014778325123	0	19.6379310344828	10.9753694581281	0	0	0	0	0	3.41625615763547	0	0	4.3128078817734	0	0	0	0	0
1e029088b77a9db4ba324d6fc39b67cc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e0f3691db6b6c5758dbeb52ac2e3466	0	0	0	0	0	0	0	0	6.76176024279211	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e33b4da55f8628bed2714dc22cdfb27	0	0	0	0	0	0	9.37096774193548	0	101.827956989247	0	0	40.2365591397849	0	0	0	61.6908602150538	0	0	0	0	58.8494623655914	0	0
1e478cc9dd6f5cb5d2f1cbebe9ef2ae3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e9533ae7a1527790ff733883bf6945e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1eaacda2c1e4d8e5d96c1f0aa076b557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1eb2dc0b8453cf4b407dadbefa82df10	816.98	0	0	0	0	0	0	0	155.98	0	0	0	0	0	312.11	262.28	7473.85	0	0	0	1623	0	0
1ee6ee736014b215eff309e5e11cdddf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f0b50f8d81f2dd093a91fecba21bd21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f0d6bed1fd6914baa6fdcd62e240969	0	0	297.521367521368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f119540d655f865beab28cc7bf9709b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f1e1cd433effa8792de85b69c153672	0	0	0	0	0	0	0	0	0	0	0	0	0	922.9	0	0	0	0	0	0	0	0	0
1f2fd1b6d4bd2adef91065af76efebae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f43d3efe3db5cd72e071c44a2e5a25d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f491a6081ff2ba92d560da39542cb36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f75fe4ce821ac953fb66e3379980b55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1fa7c745a99c5fba629ad52a6953d8f4	0	0	0	0	0	0	0	0	0	61.845	0	224.525	0	0	0	0	0	0	0	0	0	0	0
1fb2d3a83e36dec237af58e2d7185a30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3
1fe1ff1f5ae00727719b43da36045bfa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.07008086253369	41.7681940700809	4.28571428571429
1fe9699a5a5026ba00872db97e3ab997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1febf717cf0f9f51ba0089373a4de9df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.3177570093458	0	0	0	0	0	0	0
20513b3da927d41afebad812ebe137b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20842eed10c1585f54bdfd065e2fa318	0	0	0	0	18.4285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.4109589041096
20a0554decfe229fca784b250cc9c70b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20a3ff21372fc364abe408e88d148204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20bbc12b95e48985ce49d2690c2ed1b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20cf675b37fc26b8894621c706bb1e5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.0353658536585	0	0	0
20f55940097e9801e25a6996885c1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2101335121498a4aef12d4960205b761	0	0	0	0	0	0	267.10685483871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21043b06628dd0370699dd2cf7a0ac9d	0	0	0	0	0	0	0	23.918	0	0	0	0	93.21	0	0	0	0	0	0	0	0	0	0
217ac2d08156061400d24f83051e2b44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21da49701ccfc32c01a63b430e78d5f2	62.747311827957	0	0	0	75.9408602150538	0	0	0	35.9381720430108	0	0	0	0	44854.8360215054	0	26.4381720430107	0	0	0	0	0	0	0
2207479b72b90b6f8c7db14ca0f1cec2	0	0	0	0	0	0	0	0	168.296072507553	0	0	0	0	334.586102719033	0	0	0	0	0	0	0	0	0
221ac7ce885ab93a52834afd4e282b0b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2220cacc2b65286111ec93cd2b03233f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2292bff9d51f62a58a73e17783d373ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.62748643761302
22ba713a71baf2f0ef5f66a107221ded	0	0	0	0	0	0	0	1926.7	0	0	0	561.31	233.026666666667	0	0	0	0	0	0	0	60.39	0	0
231962858d6941a44e4a1db22354ab8e	0	0	0	0	0	0	11.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2359ec9a93a929e0a79a1d2f75548b0a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23742b2d839a54b7e4d54385fb2c1d67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23a52b37a1dacf58f5089e664345eb4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.29	0	0
23a8368fea50473fcf66e36915878abf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242.766355140187
23cacbcc50bdd21addacb96c4f4bd271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24246e493bceed6c2f4bd5b52a8b9c24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
243c1b130a6c6d340907c792e4220612	0	0	0	0	0	0	0	0	0	0	0	192.448571428571	0	0	0	37.4685714285714	0	0	0	0	0	0	0
243deed7d35ef847b08e827f8748b499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2476d04dcac08f92264ce5604e1b1624	0	0	0	0	0	0	763.83064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24a309945e4d4da8f60d5d3b89d683ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24a7abc022f435e2906dec842cb671a0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24b698a5e8d62fea70aa94fb430a3e66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250aa99166eb0e33449147af361bf81a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2519803e238a66a773b7191251de865d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25480063a4314cfa376389e104efe30d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255d2b21cbbd59f050ea886183381886	0	0	0	0	0	0	0	0	99.2772277227723	0	0	0	0	0	0	146.069306930693	0	0	0	0	33.6336633663366	0	0
256124514e53cbadcb1aeebf5fcf2e89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258ae21ca79e2644f37d4c3119801fed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25969d0b2ca53772fd3701c91c2579ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259978c957362c36d891fd73af4a1a98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.248101265823	0	0	0
25a91349605ad70faa29cdbe0f0552e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25b37e2316a88fd3520e6739f706f471	0	0	0	0	0	0	0	0	0	0	0	0	0	5138.47985347985	0	0	0	0	0	0	0	0	0
25d1bbf576474c9ff7321a9f5fd507d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25d8542706482faf22dea5ffb8205b00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2604c985e0937519d673c424bc8d32fc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260dc91ce2fd6949337fcdc3f00364d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2635d7a78931f45c70910fa49d8ddfe9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263aba6af97334b3dc7144d69ca53d95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263dd6480a6ea4db6a99efa02bcdb0db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265ad91f5c79dfdc85429ecc344c8cd0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26ce4deec59a11fdd02ec493e844d0ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26e6e178b66b47c75cc1d711b6d28237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26f73284634c881eb399523a59db3969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2702d2615664b4d5cf93237d413cc9c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2747fc4ba9e98a5dc49dc12f5843a65c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
277a44a61efabb07934b85a1731504c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2787b20896064a0794c37a1d3d780dbd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27962268d245c6b0a90b078790d688e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.67019400352734	0	0	3.08818342151676	0	0	0	0	1.8694885361552
27f761b6fc5fe6d79f8af1d9c8cca207	0	0	0	0	47.085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
281d04bed38e6987f7d87dddafd715e3	0	354.16	0	0	57.9507692307692	0	0	0	0	0	16.2307692307692	0	0	0	4.26769230769231	0	0	0	0	136.424615384615	9.29230769230769	0	0
282edcb3e1d3fadc99ceb07e496b0d61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.63125948406677
2878e99ba03722468ba455e69dc8bb75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
287f490652bb268ac6e840412bea2931	212.2	0	70.3212121212121	0	0	0	0	0	229.575757575758	0	0	0	0	0	8.40606060606061	0	0	0	0	403.078787878788	0	0	0
28b1ed15260203ab2ae3eed5cf5d6f84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86276595744681	0	589.607446808511	0	0	0
28dbc5b9f41a5772d2dfa9feaf492a5c	0	0	0	0	0	0	16.1388888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29085fbb82e18ff1c789e9f237dce1db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291f1107175231733f1817a188e2e8df	0	0	0	0	114.145454545455	0	0	0	148.551515151515	0	0	0	0	0	0	0	0	10.6121212121212	0	1074.87272727273	0	0	0
292f5a194f75b9052a5cbf41c2df5e43	0	0	0	0	0	0	0	0	0	0	221.55	0	0	0	0	0	0	0	0	0	0	0	0
292fa27fabda7f6f2bf4e38b700375eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294c741af57b629b819cf9aabcdca045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
298f0d91c74ec7c6dde83b0ee1b4781a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29e9ebb97a63958f4a6ac6a8c0517d49	0	0	0	0	0	0	25.5421245421245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a071e643cea456d2e6fecb2a55158e5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a4d8ce6380431260e036b933eafe9d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a70e5759a7022602e23df0948848289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a84b1a0f0f7a495aff9fb79a66e7c69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a8a33b0d61c5980057dccca7c6beab3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ad4208a86982158bc095f10dc985cb4	0	0	0	0	0	0	0	0	27.046685340803	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b534849c8ad914a3dd82e93617e5042	0	0	0	0	0	0	0	0	33.425	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b738efa3710b37f8d6d9a72ca8447e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c182de3e8dad88c263502a4be17d2f6	0	0	0	0	0	0	0	0	0	14.844	0	44.904	0	0	0	0	0	7.004	0	0	0	0	0
2c336693c23fd6d79bfce4ffcea05806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c678a5c8bd2ee8f614d8996ff73ad12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c769814018b8bf827b818a4e90a2ec9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c9b8544b90a4355e180523a10e0699d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2cb30635c02dd2be2a9b97ea1908d044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ce7b8f869585372d68555bf1d0b0e20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d2446e678eb280c22aef477ee1cab81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d354ba3441ad8b5464ecc98d7846d63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d4133f0aeb6235934ebab649c5273d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d47f74ecc2acaf586bfc1c17ffce3a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d6b2f3e968a2270bc9cdb6a46ed66df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2d73e32222c747af9ee3ba959aed85ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2da16928fca9647afc25d0e11836551d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e1f22e0ab1c9ca2f846cdc80b5b2218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e1f9bbebb3fad58eede2fd8bc5c3223	0	0	0	0	0	0	0	0	2.08029878618114	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e2cd60905283d71907f408f57d94912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94139194139194
2e48ce688189335be252d94ea0221817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e6394dcaad1e1573188ad420db2b636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e74aaaa007d769091bfd19c0ca1ed8c	0	0	0	85.5	0	0	0	0	0	0	0	0	0	0	0	0	0	8.755	0	0	0	0	0
2e764946c978cb6024d15751d1075540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e944ddf98fd34ccefa36881e59ea4bf	0	0	0	0	0	0	4.68548387096774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ebf23b6c937b0be7cbc1e682fdcff3b	377.841726618705	0	0	0	0	0	0	0	0	0	0	26.9208633093525	0	0	17.4640287769784	0	101.44964028777	6.29856115107914	45.2841726618705	239.237410071942	0	0	0
2ee6d8efd8034028bed8950aaab0764d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ef98fc64baafc0090bc7f7554f08233	0	0	0	0	0	0	0	0	0	0	22.542735042735	0	0	0	11.8568376068376	0	20.0876068376068	0	0	473.700854700855	0	0	21.5213675213675
2f0cd6df89f70059636c23ba04698de9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f6054f7fdabbbac12fe0d164e07deed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f915f637be698771e432076a6160f90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f93775b3a981bdb73e220bb372e19d6	0	0	0	0	0	0	0	0	0	0	0	0	0	11434.1356932153	0	0	0	0	0	0	0	0	0
2f9d4a994f57e2744088ac11654fb041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2fa1d4e42fe521e1aa4fdd3d6362b5c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2fb3baa9e1c3adaa402d39c4016c6d3e	0	0	0	0	0	0	0	0	0	0	0	17.2045977011494	0	0	0	22.6091954022989	0	0	0	0	0	0	0
2fbe5800811a7cdd521d9805d5b779d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2fc835adf23ed238fb9daf6840346d23	0	0	0	0	103.479853479853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.76923076923077
2ff407e84b17d7ddad6706426e12fbf1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.16078431372549	0	0	0	0	0	0	0	0
2ffff9cdff15894476f015c13909782a	1050.4	0	58.015	0	0	0	0	0	0	0	0	0	0	0	246.22	0	2350.265	13.13	0	1219.305	0	0	0
30062469f7c3edb48840f96d21b76f25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3006697e6cab180fd19f5f376efcb427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301da01c748fad9736ace9979c4b4bf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301e61dc69d0561abac5cbd0525e1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
305d40bf3b0655b7ca46b5edcc6e56a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3065a8be6df5a5757c5100f791fb74e2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
309fa0b01268a06282fa95da7f1a7a39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30a8fac2ccac130502241563e19d75eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30cc5abed79412ea2c6bb3cb8cdc2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30ec750ae413979f76c6e04ff6c89307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30f5217d46e472c2b59fdfe247dcc155	0	0	0	0	0	0	0	0	0	3.13164556962025	0	0	0	0	0	24.8987341772152	0	0	0	0	0	0	0
30fa0d244b4b3d3a8e535d045c452197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31201bce993bdaf36917bc09aea474c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31777e820d6eb5f6bb3cebde8c6bbfa6	0	0	0	0	0	0	0	0	0	12.7965517241379	0	0	0	0	0	813.968965517241	0	0	0	0	0	0	0
31d5a7934c425843253219959257f516	0	0	0	0	0	0	0	0	9.52136752136752	5.28632478632479	0	0	0	0	0	0	0	0	0	0	0	0	0
3263bf62cde31b3332032e214ab57a44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
328675b2b907472d624d3ea4f0da2afb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3291ab791fe91d758740e44e716387bc	1098.45882352941	0	0	0	0	0	0	0	0	0	0	0	0	2171.52549019608	0	0	1124.4431372549	0	0	0	0	0	0
3305240d105f928b8fdaff57e717ab57	0	0	0	0	32.4724137931034	0	0	0	0	12.7965517241379	0	0	0	0	0	0	0	0	0	0	0	0	0
331164b7d0bd4592282198785f74a221	0	0	0	0	0	0	17.3432835820896	0	49.8880597014925	0	0	0	0	0	0	0	0	0	0	0	0	0	0
332088a5a24df3d44d01211b6f5fabf0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.4366666666667
33333ab75e073add71476ef0ed56a0a0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3375e708905055bf719d94924ad26e61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33977c44b9492fd11ff6a0b9f087a3c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33c1be77780a091c6235e6098b927bf4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33d528a5cc963a065105db439e11726e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33e5c248c2277dcbf5bdde04bdcd25d8	0	0	0	0	0	0	0	0	0	0	0	0	0	367.933554817276	0	0	0	0	0	0	0	0	0
340fe081389492ed6bfb12c90f2198d7	0	0	104.345323741007	36.9064748201439	0	0	0	0	8.01438848920863	0	0	0	0	0	0	1073.1726618705	0	0	22.6438848920863	0	0	0	0
3431376795a43c80dd5e881d71b68da0	0	0	0	0	0	0	0	0	25.9958333333333	0	0	3.11833333333333	38.8375	0	0	0	0	0	0	0	0	0	0
345d41160c827ee9344bbf0b4ba2a2c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260.81568627451	0	0	0
346532cdfb6650886a1d9e9f20a98b5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
346b428e5eed31e4d84bba059ce83ebd	0	0	0	0	371.203319502075	0	0	0	18.4896265560166	51.3236514522822	0	31.0539419087137	0	0	14.3900414937759	217.659751037344	117.02489626556	14.5311203319502	0	0	0	0	0
347108af27d4af945240361604fce81e	0	0	0	0	0	267.99	58.105	0	200.54	309.22	0	1421.985	0	0	0	426.205	0	0	0	0	932.285	3331.63	0
347d04bbcd7a94276df8f95106fd1d02	0	0	0	0	0	0	0	0	0	0	393.039215686275	0	0	0	0	0	0	0	0	0	0	0	0
348bc6bbe8610356db50d137330fdffd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3494895b44571a7adcc51ba54b0ae3a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
349a2d072022631b812f2d4eb90ca30b	373.48	0	0	0	0	0	0	0	0	0	506.4	0	0	0	0	0	0	0	0	886.768	0	0	0
34b25303a609287b77d9c44a280ee548	1721.28057553957	1242.10431654676	563.467625899281	24.6043165467626	728.280575539568	96.3992805755396	0	0	0	1405.94244604317	227.697841726619	5599.62949640288	0	265.58273381295	568.834532374101	518.895683453237	3719.84892086331	37.7913669064748	113.212230215827	6140.39568345324	803.762589928058	0	0
34bb50363016a2e7d0f1c03a0f8e7771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34bc49dd64572b5a1fed96046163260f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429.059829059829	0	0
34f6cb0e167e4b92431e279e119edc2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
351317bb68256374de289adf6f58e663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355a44b094be5392f7acd1a4b73a6e96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35ddf264df37db67d66b75402d5a34e0	0	0	0	0	0	0	0	0	18.4896265560166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35ec516de4585cb5891a62a975b8374c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35f01c82b4fba571713393b468de4078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3617a1b2a43f44cdcbdc58fa1baf020e	0	0	0	0	0	0	0	0	0	277.357575757576	0	703.054545454546	0	0	0	834.527272727273	0	0	0	0	0	0	0
361a14873bcdaeabbc30e869717ba2ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
362016d25d8484783bfa16958b7ee7f6	0	0	0	187.912087912088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
362697ed585c78a25ea7565741fdf8c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
