OTU	NSF14.NOVI.PM9	NSF14.NOVI.PM13	NSF22.NOVI.1M20	NSF14.NOVI.1M18	NSF14.NOVI.PM6	NSF22.NOVI.1M18	NSF14.NOVI.PM21	NSF14.NOVI.PM15	NSF14.NOVI.PM11	NSF22.NOVI.PM25	NSF14.NOVI.PM7	NSF14.NOVI.1M23	NSF14.NOVI.PM10	NSF14.NOVI.PM16	NSF14.NOVI.PM12	NSF6.NOVI.PM19	NSF22.NOVI.1M16	NSF22.NOVI.1M22	NSF22.NOVI.4M3	NSF22.NOVI.3M4	NSF6.NOVI.4M2	NSF6.NOVI.3M3	NSF22.NOVI.5M5	NSF14.NOVI.4M3	NSF14.NOVI.3M4	NSF14.NOVI.5M5	NSF14.NOVI.5M1	NSF14.NOVI.6M3
421f16054f6ae4065b4796739639a51d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42652a940297f2334fa12d44ca86ee2e	0	0	0	0	4.10989010989011	0	20.9010989010989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
427c3302e53430ab451ec0e823594f20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
427f36a62fd93f203313097262fe7a9c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42b3224e4411d8e207375452f7121c19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42ec3c5e8e8b7df3001148c92811bfea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
430b63fe45b5ab6964736912b8cef791	0	0	0	0	0	0	412.934210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43b95014f0a2630b2b9b9bb394f4ad35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43cd8b1aca2fd91e0bf416637f698865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449cf4779d8bc8d991fdf5024b058a0e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44a40c6ca66fb6affcc54cbac14bbfc3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44f74c0560c06037055aea80939af467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4504a78e90442c59fe281359a06c2024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4515216c0f115f324f0aea3a705f526d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5238095238095	0	0	0	0	0	0
452cf839a8ea45d1d643ff55294cd661	0	0	92.7066666666667	0	0	0	0	93.4366666666667	0	0	0	0	0	275.75	18.3033333333333	0	276.45	0	0	0	0	0	0	0	0	0	0	0
45371ad960a7f4e853ed63b5ad7e5fc5	0	0	0	0	211.203921568627	0	0	0	0	0	0	0	94.4078431372549	8110.26274509804	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4554e0fe9c1a4fb9e1ba1ad32ad0805a	0	0	0	0	0	0	0	0	4.46779661016949	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67118644067797	0	0	0	0	0
455c3191046ab64147e5448eb2ef789b	0	0	0	0	0	0	0	0	0	0	0	0	2.47872340425532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4563015ffd33809c5dede49def67e966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
458477c8e5ca6e2ffa9c2947468505ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4588d13966803ef4b8086be7fab47b98	228.77	0	0	0	0	0	0	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45e49300c44eee17a59d7eff4649bcce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45e9ed432fd077d7c5bb3a7e2b1a8fba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
460b40a5eb86506fc516f5f863f93ae6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4630f64a2fb658d6a7f200d0fa7d302b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6908315565032	0	0	0	0	0	0	0	0	0	0	0	0	0
4643254b1bec98fe10d8fd1d76291878	0	0	0	0	25.1194029850746	0	0	0	0	0	68.910447761194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
464eb7849206132932497ea65ab8b7de	0	0	0	8.12005457025921	0	0	0	0	0	0	0	0	0	56.4283765347885	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46605a92c3dc30f667133591cd03eaa5	0	0	0	0	0	0	0	0	0	65551.9706959707	0	0	0	0	0	0	0	10.2783882783883	14.3699633699634	225.567765567766	0	0	0	0	0	0	0	0
4675acbec5a9f3dfe86a480b397786f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
467ae818aaef032ca251a8bc17fb7f20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46863164a89eea48b0dad9ea87696000	91.51	0	0	0	22.44	0	0	150.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
468d8a33d8e900a35ad5e01cdcd9eefe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46939c2c5dc9a9df9bb165340ce2a479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46a96441982fb026fc24110010fda82c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.3092224231465	6.96021699819168	0	0	19.9475587703436	0	0	0	0	0
46d4b24b700ab5fbbf9e4d2abf5fa1ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46d68aa1b6928f50cc9c7e1a16e9d1d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46f17941a7458eb3f4921b2ef528ae84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47c86a64e844348ebdbe8c6704e12393	122.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
480ae769346cb751ecf4860dc88aa9d8	0	0	0	0	11.0541871921182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
481fd70ceb893944e1052284443bc412	0	0	0	0	0	0	0	96.8081632653061	0	0	0	0	6.33877551020408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4840c1053a57ebbf4fd19d82dc6f9825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.3051031487514	0	0	0	0
4854bd8a5c472afbbbd1fbd4aebbc85f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4897e619282cad68b0e2f443a9ef1e5c	0	0	0	0	7.65870307167236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48dc6670cb513e4aa25543d817373060	0	0	0	0	0	0	0	6.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
492495e6ae1a05cdd0c12892f420bc62	0	0	0	7.49339207048458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
494d21bb6602614d94fd6f2ee01549a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
495affe5e03fbab01286138422825790	0	0	0	5.01769911504425	0	0	0	12.7197640117994	15.5486725663717	0	0	0	0	0	0	0	0	22.070796460177	0	0	0	0	0	0	0	0	0	0
496d4542c6c25153f0853f0218b44da2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49b90d895cf369a883e0cd41c2f50e06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49e6de292b588a12096e3607e2f9a9c3	0	0	0	0	13.5180722891566	0	0	64.9457831325301	13.2289156626506	0	0	0	9.35542168674699	830.566265060241	9.45180722891566	0	0	0	0	0	0	0	0	0	0	0	0	0
4a35975d88c2b1f5fbe3caf6368b1e35	0	0	0	0	0	7.15285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a675824a20834a81389c9f1067a9be0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a7139f968cd45fe5b5032528d7909b7	0	0	0	0	0	0	0	0	0	0	0	0	54.36	551.496666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a86bc98c7b45e45d351828f740ac7ef	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a935a0d80559ad4eaadab8b445f467d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4aaba5b03fa8e038a2e398d2bd2d44be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4acf1fbcf34da18a992142703f3f9a5a	0	0	0	5.23384615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ad25c0d804b0bc67e8108b562d5d99f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.758	0	0
4af78d86ca2c7328aee1a0246474e72f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b0df4c889ef0631b1b28a0ce47e5e0d	0	0	15.2820512820513	0	0	9.17216117216117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b1317fdbef4eb1b55d083b116ee2a93	0	0	0	0	0	0	0	64.69	0	0	0	0	0	413.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b3714101198ba771598e90131e34865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b91a48341b5922892e2c5ae49482db1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4bc5e84fd8bb9ed590f4cbb2f9610e79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4bd3d195ec0db456791b7cad750614a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4be0ea3746ea3e22ae52e99f64f427a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c4ac698e4eb7b5fab2db6cdab901423	0	19.2436363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c4b5d296f56144482e5b67ab70d3ef9	0	0	0	40.1327433628319	0	0	0	0	2.5929203539823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c5547e0dcacf5c9e5188b99a34dba55	0	0	0	0	0	0	0	0	0	0	0	0	12.7322404371585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c7c8c14c75d19b68bbfafd04db885dc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c9dab18a1e7da2ad2c3cfd979afeed0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d0281ecef1b45d73ae92d744b8cb46c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	739.23717948718	0	0	0	30.8333333333333
4d42b1193b2e99caeae84f0ead83c815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d6740c6ede3be43c9b16838853fa49d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d981bbb20fe810a473015c6f9987dd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.065
4dbbae329327603dc288b765cacdbed1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dc56079481ac72974668ed07c202944	0	0	0	0	0	0	0	0	0	512.77	0	0	0	0	0	0	207.34	102.87	0	0	0	0	0	0	0	0	0	0
4dcf209fa9f2ac7bef6aad1d30b340f5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4de584236f50b18d793ec5f247b1364a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4df295934e1c4fa883b226d8dde710b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4dfb4b4cd005bb9baa33d5c4960d419f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e03c38de264c6d92c899f7ae546de17	0	0	0	0	0	0	0	0	0	341.845	0	0	0	0	0	13.445	0	70.14	0	0	474.4	0	0	0	0	0	0	0
4e56fc82ca285db3049458a085064ab2	0	0	0	0	0	0	0	0	0	136.74	0	0	0	0	0	0	165.872	0	0	0	0	0	0	0	0	0	0	0
4e5c80f69c75bf707653f4b7d9fafd35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e5f891d49422e3a9a9d59683c59eb3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e6d54d755f2f4815309b51179bb0532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f3b33920e9731d546112ca815445eb6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f49d25c3ff81e98cb1c7c319a6dd8e0	2846.28875379939	1369.57142857143	0	0	20.4620060790274	0	485.613981762918	3558.74468085106	515.358662613982	103.905775075988	22186.9513677812	0	271.44376899696	1969.63525835866	0	719.16717325228	0	0	899.462006079027	953.41641337386	458.0273556231	0	23.9483282674772	113.68085106383	75.5440729483283	0	0	55.2310030395137
4f76b01c48595dd507c69d1dfe7b23c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f9df4db4402eb45f73bc8791da6b097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.8295454545455	0	0	0	0	0	0	0	0	0	0	0	0	0
4fe1388cba31797b04d4e4524fd7d78c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5003929d4c44a3064181a73b3362dbad	0	18.1621621621622	20.8798798798799	48.5165165165165	0	0	0	0	5.27627627627628	0	0	352.570570570571	0	0	0	51.1351351351351	0	0	0	0	0	0	0	0	0	0	0	0
501cc7c28e0c3c35a005efbb09132cbe	0	8.12903225806452	0	0	9.04838709677419	0	46.0161290322581	0	2.36290322580645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5045df3c7282cf02b43c2fed84344a38	0	0	0	0	0	0	0	0	0	0	0	47.4377777777778	0	0	3.48666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
5058ad4fd43ddccc65d549434526fdf6	0	0	0	42.7830188679245	0	0	0	67.8050314465409	0	0	0	0	197.805031446541	14741.2955974843	2375.62264150943	0	0	0	0	0	0	0	0	2322.88679245283	0	0	31.4591194968553	282.352201257862
50bc8daeb5f7f10c4da18901daeb9219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51739d5203376970f22aa15e1c6a3dbf	0	0	0	0	0	0	0	21.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51b1a5875a1fda3d5bbc4938d1c14683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51f1ca54a38846ad8b6ddef458b53645	0	0	0	0	0	0	0	73.7179487179487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51f2af2e73a30237354ff297e2406d9a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51f6838dcdbd9a79255cd31d409b9e34	0	0	0	0	0	0	40.9032258064516	0	4.72401433691756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51fbe8773f78d42f7a056b5a1ca0c1d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52090c456f96e8749d62763d657f4bb5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52241ac9ff6cc18d2d1c0aeb82668e52	0	8.98217821782178	0	3.36831683168317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523b80b8923fe3d1b9b210f9ac584fbe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52fa8729b21fa7c1ae73f7372b9fac62	0	15.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5373a89470044e755fdaf0195df39e25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53811b2eef15322c934c9613ac26cb35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53aa5d3b410a7f11ed05cc0271a5429e	0	0	0	0	0	0	0	0	2.36290322580645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53b0b695f0c9a01b18f142a2fd878b4f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.7833333333333	0	0	0	0	0	0	0	0	0	0
53ca1ef1c41c0ad978dfce618c98b429	0	0	0	0	0	0	0	64.685	0	0	69.255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53fc217d131eba791aad2c4200f0c491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.0871287128713	0	0	0	9.36237623762376	0	0	0	0	0
540803c70a2420be8427784ac13a932e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.89483394833948	0	0	0	0	0	0	0	0	0	0	0	0	0
54634b06c245c9ee280cb15ae29f04e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54c530c5ee2b8cc697e84fb816d6d364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.615	0	0	0	0	0	0	0	0	0
54eba2ea0f34a0f7fe1df13ccd64967d	0	0	0	0	12.0645161290323	0	46.0161290322581	17.3897849462366	0	0	24.8225806451613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54f068ce18bd8f43136be37f5730efd5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55a6f81c0dceba22f74179bc626f4708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55f852683d0a0bcad1ea3866d0165ee1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5637196844a21fdce5a24b1145886967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
564f093202263769933a1751e55142bc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
564f4848717eff0b1e60a21dbd2ccd12	65.6984615384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8430769230769	0	0	0	0	0	0	0	0
56564f19b0780ffd3b69776adfd71e5d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
566036e40499b4365e9a177af5a5b087	0	0	0	0	0	0	0	89.4688796680498	0	0	0	0	64.4439834024896	0	0	0	0	27.1618257261411	0	55.896265560166	0	0	0	0	0	0	0	0
568769f14f0198dd69f646d2900c60c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
568c9b76cfd27c6f35402c91803a6ac3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569e30b38e408aba52468d85aae5256f	61.01	0	0	0	0	0	114.12	107.81	13.18	0	0	0	0	827.25	0	0	0	0	16.81	0	0	0	0	0	0	0	0	0
56b3213c5659ea8b8c775ffcea923727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56d1ce686d8bb5c2e1ee24f8939cf320	0	0	0	0	0	0	0	0	0	0	0	0	0	91.6112956810631	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56eea00f231978f4ea274c780000a327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
571eed08bb1633ba18e53332845ca8b9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5726c2c67cf318f1e37dbfb2bde57af7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
573827786aa1312d03575ab720f37d90	0	0	0	0	0	0	0	0	146.420765027322	0	50.4590163934426	0	330.994535519126	1808.1912568306	0	39.1803278688525	0	0	0	0	0	0	0	0	0	0	0	0
573eb2a80ac85b99a83b40d6ebd304a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5777896cfd074119fde1f5fd0690b60e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.544776119403	0	0	0	0	0	0	0	0	0	0	0	0	0
57949cc873749b9f6c738cd1ece2eb81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.4444444444444	0	0	0	0	0	0	0	0	0	0
57a54d3ee09e22c2d1d00d306c44d8d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57c700597aa0b00201b5290aa82d7650	0	0	0	0	0	0	0	40.5752688172043	0	0	0	0	2.08870967741935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57d11df1448c29a463914e273b921080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5819024e11f6751f7a22632f9077384f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5820b93c7204c5b103175b390347abdc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.95295902883156	0	0	0	0	0	0	0	0	0
5833f59789ccd5f960f8622d2901a834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5841e3d913c540357d1f768daa1fcad9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.5745192307692	0	0
584d4d3962fae4491410c6898b8480d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58a76d16741d7355702d4f5d8a893951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58ab0756bd3222b627f7136fa135a1b4	0	0	0	0	0	0	0	0	0	0	0	0	2.89738805970149	0	0	0	0	3.48880597014925	0	0	0	3.21641791044776	0	0	0	0	0	0
58c37f0c5a45a67d47022d5e6c8699fa	0	0	0	0	0	0	0	0	0	0	0	0	19.5798319327731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58c3893beae8ed368ede518ed3f9af02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58f86a0e214de5444566c6be1ccded5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5907cdfc3baad96d24c231678f17700c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
595b744c176043dd16671931b902bcf5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59626974f8093cc8570a6f23f46de220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59693e756814ec75a7c464d567f5f3be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
599b7e49ebda6cfc022eb84910a2878e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72307692307692	0	0	0	0	0	0	0	0	0
59bec76d4457a0b9dc61e0ab2629d682	0	0	13.4347826086957	0	13.5507246376812	0	27.5652173913044	161.45652173913	4.24396135265701	0	0	0	78.7826086956522	133.212560386473	32.2125603864734	0	0	0	0	0	0	0	0	0	0	0	0	0
59d9a00b301738734d7c989bf117ba3a	91.5066666666667	105.843333333333	0	0	3.74	100.143333333333	608.636666666667	0	0	1481.33666666667	15.39	0	0	0	0	5.97333333333333	1036.69333333333	77.9333333333333	65.3866666666667	0	0	0	131.32	0	0	0	0	0
59ecd92d70ddc4b92c5c197f9a38fcb0	12.8713080168776	0	0	0	194.105485232067	0	0	0	48.1877637130802	0	0	0	0	58.1751054852321	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5a0b932e180d0777cfc989570b37ddd9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5a8b5ff39dbd81e1caeb7d6579481228	0	0	27.81	0	0	0	0	64.69	0	0	0	0	0	0	15.69	0	414.68	196.39	11.21	865.97	0	0	23.64	0	0	0	0	0
5a93d657237c5973647ef5157eabdc7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5aa11e8d044ec69c4df350bd373d43f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5aa42738544df31fb6e851d167d41817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
