Label	abundance	AverageShortestPathLength	BetweennessCentrality	ClosenessCentrality	ClusteringCoefficient	degree	Eccentricity	IsSingleNode	name	negdegree	NeighborhoodConnectivity	NumberOfDirectedEdges	NumberOfUndirectedEdges	oriID	PartnerOfMultiEdgedNodePairs	posdegree	Radiality	samplecount	selected	SelfLoops	shared.name	Stress	TopologicalCoefficient	unknowndegree	Taxon	Confidence.x	database_id.x	Inhibitory.x	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence.y	database_id.y	Inhibitory.y
05276dabd97bb322a736fa48f2e6a453	101.94	1	0	1	1	10	1	false	05276dabd97bb322a736fa48f2e6a453	0	10	0	10	05276dabd97bb322a736fa48f2e6a453	0	10	1	2	false	0	05276dabd97bb322a736fa48f2e6a453	0	1	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.978061458	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__	 g__	 s__	0.978061458	Noninhibitory	Noninhibitory
05368ee8187b415dd6d4748d334c4820	66.908713692946	1	0	1	0	1	1	false	05368ee8187b415dd6d4748d334c4820	0	1	0	1	05368ee8187b415dd6d4748d334c4820	0	1	1	2	false	0	05368ee8187b415dd6d4748d334c4820	0	0	0	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	0.999999997	Noninhibitory	Noninhibitory	k__Bacteria	 p__Cyanobacteria	 c__4C0d-2	 o__YS2	 f__	 g__	 s__	0.999999997	Noninhibitory	Noninhibitory
0576d45a911b53117032d760eb39d689	621.493103448276	8.12540192926045	0	0.123070834982192	1	2	14	false	0576d45a911b53117032d760eb39d689	0	6	0	2	0576d45a911b53117032d760eb39d689	0	2	0.848395703632756	3	false	0	0576d45a911b53117032d760eb39d689	0	0.6	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Emticicia; s__	1	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Cytophagia	 o__Cytophagales	 f__Cytophagaceae	 g__Emticicia	 s__	1	Noninhibitory	Noninhibitory
05936d8187a41ccd30c4f12e3feb6a90	61.3224489795918	3.35	0.0578947368421053	0.298507462686567	0.7	5	6	false	05936d8187a41ccd30c4f12e3feb6a90	0	4.2	0	5	05936d8187a41ccd30c4f12e3feb6a90	0	5	0.608333333333333	1	false	0	05936d8187a41ccd30c4f12e3feb6a90	106	0.6	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__	0.999999669	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Deltaproteobacteria	 o__MIZ46	 f__	 g__	 s__	0.999999669	Noninhibitory	Noninhibitory
05eb3c32f1d3b3be2bdc07e5516375e1	1696.28	6.90082644628099	0	0.144910179640719	0	1	12	false	05eb3c32f1d3b3be2bdc07e5516375e1	0	7	0	1	05eb3c32f1d3b3be2bdc07e5516375e1	0	1	0.689430187037843	3	false	0	05eb3c32f1d3b3be2bdc07e5516375e1	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	0.999969341	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae	NA	NA	0.999969341	Noninhibitory	Noninhibitory
0665c298d8dcf7d257ae8ccf9ed14b3e	62.6206896551724	1.5	0.0773809523809524	0.666666666666667	0.7	5	3	false	0665c298d8dcf7d257ae8ccf9ed14b3e	0	4.4	0	5	0665c298d8dcf7d257ae8ccf9ed14b3e	0	5	0.9	1	false	0	0665c298d8dcf7d257ae8ccf9ed14b3e	18	0.628571428571429	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Flectobacillus; s__	0.999999999	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Cytophagia	 o__Cytophagales	 f__Cytophagaceae	 g__Flectobacillus	 s__	0.999999999	Noninhibitory	Noninhibitory
068c5ca5a5c7da6e1838de061f9a833e	36.6473029045643	6.58199356913183	0.0128409915983819	0.151929653150953	0.772058823529412	17	16	false	068c5ca5a5c7da6e1838de061f9a833e	0	27.4705882352941	0	17	068c5ca5a5c7da6e1838de061f9a833e	0	17	0.881234179380174	2	false	0	068c5ca5a5c7da6e1838de061f9a833e	28403642	0.882352941176471	0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	1	Noninhibitory	Noninhibitory	k__Bacteria	 p__Cyanobacteria	 c__Chloroplast	 o__Streptophyta	 f__	 g__	 s__	1	Noninhibitory	Noninhibitory
06b6ca186d20f299c07da509a51aa1c2	63.025	1.33333333333333	0.0888888888888889	0.75	0.833333333333333	4	2	false	06b6ca186d20f299c07da509a51aa1c2	0	4	0	4	06b6ca186d20f299c07da509a51aa1c2	0	4	0.916666666666667	1	false	0	06b6ca186d20f299c07da509a51aa1c2	8	0.666666666666667	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bosea; s__genosp.	0.999032908	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Bradyrhizobiaceae	 g__Bosea	 s__genosp.	0.999032908	Noninhibitory	Noninhibitory
06f0739e32f0ad31404affc34baa8a47	3456.69666666667	5.41157556270096	0.138444937877158	0.184789067142008	0.1	5	12	false	06f0739e32f0ad31404affc34baa8a47	0	4.2	0	5	06f0739e32f0ad31404affc34baa8a47	0	5	0.906136690155299	7	false	0	06f0739e32f0ad31404affc34baa8a47	409911494	0.225	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rubrivivax; s__gelatinosus	0.950458225	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__Rubrivivax	 s__gelatinosus	0.950458225	Noninhibitory	Noninhibitory
070cc7cefe482682f056e340a569c569	6080.46	1	0	1	0	1	1	false	070cc7cefe482682f056e340a569c569	0	1	0	1	070cc7cefe482682f056e340a569c569	0	1	1	17	false	0	070cc7cefe482682f056e340a569c569	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Dechloromonas; s__	0.979761751	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Rhodocyclales	 f__Rhodocyclaceae	 g__Dechloromonas	 s__	0.979761751	Noninhibitory	Noninhibitory
0724ee14bb12983a282a328003feaf95	107.074257425743	6.45659163987138	0.00310914068334348	0.154880478087649	0.552631578947368	20	16	false	0724ee14bb12983a282a328003feaf95	0	26.85	0	20	0724ee14bb12983a282a328003feaf95	0	20	0.883902305534651	2	false	0	0724ee14bb12983a282a328003feaf95	72413644	0.806060606060606	0	k__Bacteria; p__GN04; c__GN15; o__; f__; g__; s__	0.99979861	Noninhibitory	Noninhibitory	k__Bacteria	 p__GN04	 c__GN15	 o__	 f__	 g__	 s__	0.99979861	Noninhibitory	Noninhibitory
07349a3d457b346ae18fea9a99e78b87	17.1371428571429	4.86495176848875	0.0516973153716621	0.205551883674818	0.763832658569501	39	13	false	07349a3d457b346ae18fea9a99e78b87	0	42.3076923076923	0	39	07349a3d457b346ae18fea9a99e78b87	0	39	0.917766983649176	2	false	0	07349a3d457b346ae18fea9a99e78b87	253735902	0.622171945701357	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.882616227	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Porphyromonadaceae	 g__Parabacteroides	 s__	0.882616227	Noninhibitory	Noninhibitory
07356141ecbdc39fea395e319cd9ff0b	4.6112	5.19935691318328	0.0174307733513976	0.192331478045764	0.909090909090909	12	10	false	07356141ecbdc39fea395e319cd9ff0b	0	12.1666666666667	0	12	07356141ecbdc39fea395e319cd9ff0b	0	12	0.910651980570569	1	false	0	07356141ecbdc39fea395e319cd9ff0b	76373678	0.486666666666667	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus; s__	0.998813505	Noninhibitory	Noninhibitory	k__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Enterococcaceae	 g__Vagococcus	 s__	0.998813505	Noninhibitory	Noninhibitory
073d830187c7f1824a47e9d601dd46b3	17.4666666666667	5.19935691318328	0.0174307733513976	0.192331478045764	0.909090909090909	12	10	false	073d830187c7f1824a47e9d601dd46b3	0	12.1666666666667	0	12	073d830187c7f1824a47e9d601dd46b3	0	12	0.910651980570569	1	false	0	073d830187c7f1824a47e9d601dd46b3	76373678	0.486666666666667	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__	0.99998413	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Deltaproteobacteria	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio	 s__	0.99998413	Noninhibitory	Noninhibitory
07af961f61ce5548bf1a5d3b8ccbd0ca	144.88	6.66237942122186	0.0117374900427397	0.150096525096525	0.535714285714286	8	12	false	07af961f61ce5548bf1a5d3b8ccbd0ca	0	8.75	0	8	07af961f61ce5548bf1a5d3b8ccbd0ca	0	8	0.879523842101662	2	false	0	07af961f61ce5548bf1a5d3b8ccbd0ca	463698	0.566666666666667	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Wolbachia; s__	0.999999992	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Rickettsiaceae	 g__Wolbachia	 s__	0.999999992	Noninhibitory	Noninhibitory
07e37d6e6c8bff6299f270964bc042b4	13.436974789916	1.51351351351351	0.000321750321750322	0.660714285714286	0.984126984126984	28	5	false	07e37d6e6c8bff6299f270964bc042b4	0	28	0	28	07e37d6e6c8bff6299f270964bc042b4	0	28	0.981660231660232	1	false	0	07e37d6e6c8bff6299f270964bc042b4	12	0.903225806451613	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__CCU21; f__; g__; s__	0.999999968	Noninhibitory	Noninhibitory	k__Bacteria	 p__Acidobacteria	 c__Acidobacteria-6	 o__CCU21	 f__	 g__	 s__	0.999999968	Noninhibitory	Noninhibitory
07f6b1ed7e3783a3db05ebd23a2f9418	1406.10497237569	5.56198347107438	0.0774768803836053	0.179791976225854	0.669117647058823	17	12	false	07f6b1ed7e3783a3db05ebd23a2f9418	0	16.2352941176471	0	17	07f6b1ed7e3783a3db05ebd23a2f9418	0	17	0.759895606785559	2	false	0	07f6b1ed7e3783a3db05ebd23a2f9418	60292	0.729946524064171	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Mycoplana; s__	0.99883662	Panama127B.Panama.Wild.Bd.Inhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae	 g__Mycoplana	 s__	0.99883662	Panama127B.Panama.Wild.Bd.Inhibitory	Noninhibitory
07fa9098a4f3ce0fbbf755ada6588588	84.5405940594059	1	0	1	0	1	1	false	07fa9098a4f3ce0fbbf755ada6588588	0	1	0	1	07fa9098a4f3ce0fbbf755ada6588588	0	1	1	1	false	0	07fa9098a4f3ce0fbbf755ada6588588	0	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	0.999994376	Mada.1840.Madagascar.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Bacteroidetes	 c__Flavobacteriia	 o__Flavobacteriales	 f__[Weeksellaceae]	 g__Chryseobacterium	 s__	0.999994376	Mada.1840.Madagascar.Wild.Bd.Inhibitory	Inhibitory
083336034f07fc6af6065fec41e938d9	53.2820512820513	1	0.019047619047619	1	0.866666666666667	10	1	false	083336034f07fc6af6065fec41e938d9	0	8.8	0	10	083336034f07fc6af6065fec41e938d9	0	10	1	1	false	0	083336034f07fc6af6065fec41e938d9	12	0.88	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.999985427	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	NA	NA	0.999985427	Noninhibitory	Noninhibitory
08abc6dfcd8eccfcb0de4ae667cde68e	96.0742574257426	6.45659163987138	0.00310914068334348	0.154880478087649	0.552631578947368	20	16	false	08abc6dfcd8eccfcb0de4ae667cde68e	0	26.85	0	20	08abc6dfcd8eccfcb0de4ae667cde68e	0	20	0.883902305534651	2	false	0	08abc6dfcd8eccfcb0de4ae667cde68e	72413644	0.806060606060606	0	k__Bacteria; p__SBR1093; c__VHS-B5-50; o__; f__; g__; s__	0.999999987	Noninhibitory	Noninhibitory	k__Bacteria	 p__SBR1093	 c__VHS-B5-50	 o__	 f__	 g__	 s__	0.999999987	Noninhibitory	Noninhibitory
092a1704b61349282d63d508013b5259	15.9423076923077	1.16666666666667	0.0333333333333333	0.857142857142857	0.9	5	2	false	092a1704b61349282d63d508013b5259	0	4.8	0	5	092a1704b61349282d63d508013b5259	0	5	0.966666666666667	1	false	0	092a1704b61349282d63d508013b5259	4	0.8	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	0.999755941	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Flavobacteriia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium	 s__	0.999755941	Noninhibitory	Noninhibitory
09c7eaf574b4e5a669e167762dc58d1a	188.53	5.98713826366559	0.00727949582756578	0.16702470461869	0.87719298245614	19	11	false	09c7eaf574b4e5a669e167762dc58d1a	0	17.1578947368421	0	19	09c7eaf574b4e5a669e167762dc58d1a	0	19	0.893890675241158	1	false	0	09c7eaf574b4e5a669e167762dc58d1a	6522666	0.686315789473684	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__; s__	0.999998518	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Rickettsiaceae	 g__	 s__	0.999998518	Noninhibitory	Noninhibitory
0a47c8b4a952345ae6f513786e026d91	22.0759668508287	1.35135135135135	0.0844594594594595	0.74	0.801587301587302	28	4	false	0a47c8b4a952345ae6f513786e026d91	0	25.75	0	28	0a47c8b4a952345ae6f513786e026d91	0	28	0.987451737451737	2	false	0	0a47c8b4a952345ae6f513786e026d91	900	0.757352941176471	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.999995639	Noninhibitory	Noninhibitory	k__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	NA	NA	NA	0.999995639	Noninhibitory	Noninhibitory
0ac2d7fafa180ed570414299af42eae7	756.921212121212	5.85209003215434	0.0658864934560543	0.170879120879121	0.725274725274725	14	10	false	0ac2d7fafa180ed570414299af42eae7	0	16.5714285714286	0	14	0ac2d7fafa180ed570414299af42eae7	0	14	0.896764041869057	2	false	0	0ac2d7fafa180ed570414299af42eae7	71237522	0.547619047619048	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__	0.9999965	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Deltaproteobacteria	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio	 s__	0.9999965	Noninhibitory	Noninhibitory
0ad744a1dc1d68477ad71013b0fa64e1	2.36888888888889	1.51351351351351	0.000321750321750322	0.660714285714286	0.984126984126984	28	5	false	0ad744a1dc1d68477ad71013b0fa64e1	0	28	0	28	0ad744a1dc1d68477ad71013b0fa64e1	0	28	0.981660231660232	1	false	0	0ad744a1dc1d68477ad71013b0fa64e1	12	0.903225806451613	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Vitreoscilla; s__	0.992827632	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Neisseriales	 f__Neisseriaceae	 g__Vitreoscilla	 s__	0.992827632	Noninhibitory	Noninhibitory
0ae37a4d19516d9f109edffbf5e67751	1045.05128205128	7.13504823151125	0.00317533239670547	0.14015322217215	0.777777777777778	10	12	false	0ae37a4d19516d9f109edffbf5e67751	0	8.9	0	10	0ae37a4d19516d9f109edffbf5e67751	0	10	0.869467058904016	1	false	0	0ae37a4d19516d9f109edffbf5e67751	12671010	0.55625	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.99122721	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	NA	NA	0.99122721	Noninhibitory	Noninhibitory
0ae7fccbb85864f098b570fb7fd84e5e	7810.97575757576	7.89256198347107	0.000480125934671389	0.126701570680628	0.7	5	13	false	0ae7fccbb85864f098b570fb7fd84e5e	0	8.4	0	5	0ae7fccbb85864f098b570fb7fd84e5e	0	5	0.637233579817312	10	false	0	0ae7fccbb85864f098b570fb7fd84e5e	24	0.494117647058824	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__	0.99997791	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Deltaproteobacteria	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio	 s__	0.99997791	Noninhibitory	Noninhibitory
0bebec29f8f82e2007caa25899aa2880	94.9930555555555	6.45659163987138	0.00310914068334348	0.154880478087649	0.552631578947368	20	16	false	0bebec29f8f82e2007caa25899aa2880	0	26.85	0	20	0bebec29f8f82e2007caa25899aa2880	0	20	0.883902305534651	2	false	0	0bebec29f8f82e2007caa25899aa2880	72413644	0.806060606060606	0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__	0.999988241	Noninhibitory	Noninhibitory	k__Bacteria	 p__Nitrospirae	 c__Nitrospira	 o__Nitrospirales	 f__Nitrospiraceae	 g__Nitrospira	 s__	0.999988241	Noninhibitory	Noninhibitory
0c467f681609f1d554b3756af0873ebc	16.0967741935483	5.53376205787781	0.0921066279431594	0.180708890180128	0.696969696969697	12	10	false	0c467f681609f1d554b3756af0873ebc	0	12.1666666666667	0	12	0c467f681609f1d554b3756af0873ebc	0	12	0.903536977491961	2	false	0	0c467f681609f1d554b3756af0873ebc	119955480	0.450617283950617	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.775824297	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__	0.775824297	Noninhibitory	Noninhibitory
0c6e6abfe24fb1318fd455c107e23b74	5.57065217391304	1	0	1	1	12	1	false	0c6e6abfe24fb1318fd455c107e23b74	0	12	0	12	0c6e6abfe24fb1318fd455c107e23b74	0	12	1	1	false	0	0c6e6abfe24fb1318fd455c107e23b74	0	1	0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__haemobos	1	Noninhibitory	Noninhibitory	k__Bacteria	 p__Tenericutes	 c__Mollicutes	 o__Mycoplasmatales	 f__Mycoplasmataceae	 g__Mycoplasma	 s__haemobos	1	Noninhibitory	Noninhibitory
