Label	abundance	degree	name	negdegree	oriID	posdegree	samplecount	selected	shared.name	unknowndegree	Taxon	Confidence.x	database_id.x	Inhibitory.x	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence.y	database_id.y	Inhibitory.y
0dc60bb0b0341bf91a1d34f8adfecd4c	79.1239316239316	6	0dc60bb0b0341bf91a1d34f8adfecd4c	0	0dc60bb0b0341bf91a1d34f8adfecd4c	6	4	false	0dc60bb0b0341bf91a1d34f8adfecd4c	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans	0.949341712	DE_0042.Germany.Wild.Bsal.Inhibitory	Inhibitory	k__Bacteria	 p__Bacteroidetes	 c__Flavobacteriia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium	 s__succinicans	0.949341712	DE_0042.Germany.Wild.Bsal.Inhibitory	Inhibitory
0f82bb9276c00f40417d065514718561	2486.38787878788	7	0f82bb9276c00f40417d065514718561	0	0f82bb9276c00f40417d065514718561	7	2	false	0f82bb9276c00f40417d065514718561	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__	0.999445764	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Deltaproteobacteria	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio	 s__	0.999445764	Noninhibitory	Noninhibitory
10568bb8bbac7cc28727d73726791575	123.050632911393	2	10568bb8bbac7cc28727d73726791575	0	10568bb8bbac7cc28727d73726791575	2	2	false	10568bb8bbac7cc28727d73726791575	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__	0.999999965	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Sphingobacteriia	 o__Sphingobacteriales	 f__	 g__	 s__	0.999999965	Noninhibitory	Noninhibitory
113f55868e3a2c810145f6996fd38292	12.8088888888889	1	113f55868e3a2c810145f6996fd38292	0	113f55868e3a2c810145f6996fd38292	1	1	false	113f55868e3a2c810145f6996fd38292	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Vitreoscilla; s__	0.996888551	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Neisseriales	 f__Neisseriaceae	 g__Vitreoscilla	 s__	0.996888551	Noninhibitory	Noninhibitory
13256b3ecc9b8163df96eb341ee090bb	3801.94	1	13256b3ecc9b8163df96eb341ee090bb	0	13256b3ecc9b8163df96eb341ee090bb	1	7	false	13256b3ecc9b8163df96eb341ee090bb	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Methylibium; s__petroleiphilum	0.879261716	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__Methylibium	 s__petroleiphilum	0.879261716	Noninhibitory	Noninhibitory
138c037a2f74df7e23b648bab1bbbd9f	362.315151515152	6	138c037a2f74df7e23b648bab1bbbd9f	0	138c037a2f74df7e23b648bab1bbbd9f	6	2	false	138c037a2f74df7e23b648bab1bbbd9f	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__	0.99981455	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Deltaproteobacteria	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio	 s__	0.99981455	Noninhibitory	Noninhibitory
141cb98a61d20067bf50150f74b0229e	8.21875	3	141cb98a61d20067bf50150f74b0229e	0	141cb98a61d20067bf50150f74b0229e	3	1	false	141cb98a61d20067bf50150f74b0229e	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__HTCC2188; f__HTCC2089; g__; s__	0.997522442	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__HTCC2188	 f__HTCC2089	 g__	 s__	0.997522442	Noninhibitory	Noninhibitory
14b2c7993219e44d736fe8d51628fedb	14032.355	1	14b2c7993219e44d736fe8d51628fedb	0	14b2c7993219e44d736fe8d51628fedb	1	28	false	14b2c7993219e44d736fe8d51628fedb	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__; s__	0.792957019	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae	 g__	 s__	0.792957019	Noninhibitory	Noninhibitory
152e62f8cbe2e4ad0ae3f2444002e22f	9.93693693693694	4	152e62f8cbe2e4ad0ae3f2444002e22f	0	152e62f8cbe2e4ad0ae3f2444002e22f	4	1	false	152e62f8cbe2e4ad0ae3f2444002e22f	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium	1	Mada.1514.Madagascar.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Actinobacteria	 c__Actinobacteria	 o__Actinomycetales	 f__Brevibacteriaceae	 g__Brevibacterium	NA	1	Mada.1514.Madagascar.Wild.Bd.Inhibitory	Inhibitory
153f364f4fc0db9a90bc0819e5d92b5e	19.1533333333333	2	153f364f4fc0db9a90bc0819e5d92b5e	0	153f364f4fc0db9a90bc0819e5d92b5e	2	1	false	153f364f4fc0db9a90bc0819e5d92b5e	0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Entomoplasmatales; f__; g__; s__	0.99999905	Noninhibitory	Noninhibitory	k__Bacteria	 p__Tenericutes	 c__Mollicutes	 o__Entomoplasmatales	 f__	 g__	 s__	0.99999905	Noninhibitory	Noninhibitory
18015704de6c02522df0c65e32d2dfc7	267.042735042735	2	18015704de6c02522df0c65e32d2dfc7	0	18015704de6c02522df0c65e32d2dfc7	2	2	false	18015704de6c02522df0c65e32d2dfc7	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	0.999979525	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Flavobacteriia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium	 s__	0.999979525	Noninhibitory	Noninhibitory
1a6ff3f5707cff92e36b7858631b5cbe	14898.9069306931	2	1a6ff3f5707cff92e36b7858631b5cbe	0	1a6ff3f5707cff92e36b7858631b5cbe	2	17	false	1a6ff3f5707cff92e36b7858631b5cbe	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	0.999995862	HP4K.USA.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Bacteroidetes	 c__Flavobacteriia	 o__Flavobacteriales	 f__[Weeksellaceae]	 g__Chryseobacterium	 s__	0.999995862	HP4K.USA.Wild.Bd.Inhibitory	Inhibitory
1cc26aa1f35ba2be847b6dd84b6fdfc7	1654.22758620689	7	1cc26aa1f35ba2be847b6dd84b6fdfc7	0	1cc26aa1f35ba2be847b6dd84b6fdfc7	7	5	false	1cc26aa1f35ba2be847b6dd84b6fdfc7	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Flectobacillus; s__	0.999999999	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Cytophagia	 o__Cytophagales	 f__Cytophagaceae	 g__Flectobacillus	 s__	0.999999999	Noninhibitory	Noninhibitory
1d8a0386063ef3da7557bc76095e34ab	9.46043165467626	3	1d8a0386063ef3da7557bc76095e34ab	0	1d8a0386063ef3da7557bc76095e34ab	3	1	false	1d8a0386063ef3da7557bc76095e34ab	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__	0.992054726	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Novosphingobium	 s__	0.992054726	Noninhibitory	Noninhibitory
1e029088b77a9db4ba324d6fc39b67cc	10.8229755178908	2	1e029088b77a9db4ba324d6fc39b67cc	0	1e029088b77a9db4ba324d6fc39b67cc	2	1	false	1e029088b77a9db4ba324d6fc39b67cc	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.999999695	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacteriales	 f__Enterobacteriaceae	NA	NA	0.999999695	Noninhibitory	Noninhibitory
1eb2dc0b8453cf4b407dadbefa82df10	833.33	12	1eb2dc0b8453cf4b407dadbefa82df10	0	1eb2dc0b8453cf4b407dadbefa82df10	12	2	false	1eb2dc0b8453cf4b407dadbefa82df10	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.99628074	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__	 g__	 s__	0.99628074	Noninhibitory	Noninhibitory
1fb2d3a83e36dec237af58e2d7185a30	28.735	2	1fb2d3a83e36dec237af58e2d7185a30	0	1fb2d3a83e36dec237af58e2d7185a30	2	1	false	1fb2d3a83e36dec237af58e2d7185a30	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__Methylotenera; s__mobilis	0.938599692	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Methylophilales	 f__Methylophilaceae	 g__Methylotenera	 s__mobilis	0.938599692	Noninhibitory	Noninhibitory
1febf717cf0f9f51ba0089373a4de9df	6.14485981308411	3	1febf717cf0f9f51ba0089373a4de9df	0	1febf717cf0f9f51ba0089373a4de9df	3	1	false	1febf717cf0f9f51ba0089373a4de9df	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.976582395	HP7F.USA.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	NA	0.976582395	HP7F.USA.Wild.Bd.Inhibitory	Inhibitory
2101335121498a4aef12d4960205b761	109.332661290323	5	2101335121498a4aef12d4960205b761	0	2101335121498a4aef12d4960205b761	5	1	false	2101335121498a4aef12d4960205b761	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.999030358	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__	0.999030358	Noninhibitory	Noninhibitory
221ac7ce885ab93a52834afd4e282b0b	40.175	7	221ac7ce885ab93a52834afd4e282b0b	0	221ac7ce885ab93a52834afd4e282b0b	7	1	false	221ac7ce885ab93a52834afd4e282b0b	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__	0.999982283	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Deltaproteobacteria	 o__Syntrophobacterales	 f__Syntrophobacteraceae	 g__	 s__	0.999982283	Noninhibitory	Noninhibitory
2220cacc2b65286111ec93cd2b03233f	4564.45864661654	1	2220cacc2b65286111ec93cd2b03233f	0	2220cacc2b65286111ec93cd2b03233f	1	4	false	2220cacc2b65286111ec93cd2b03233f	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Polaromonas; s__	0.971066169	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__Polaromonas	 s__	0.971066169	Noninhibitory	Noninhibitory
22ba713a71baf2f0ef5f66a107221ded	312.923333333333	12	22ba713a71baf2f0ef5f66a107221ded	0	22ba713a71baf2f0ef5f66a107221ded	12	2	false	22ba713a71baf2f0ef5f66a107221ded	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__alcaligenes	0.999510111	Panama64A.Panama.Wild.Bd.Inhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__alcaligenes	0.999510111	Panama64A.Panama.Wild.Bd.Inhibitory	Noninhibitory
2359ec9a93a929e0a79a1d2f75548b0a	2.87375	2	2359ec9a93a929e0a79a1d2f75548b0a	0	2359ec9a93a929e0a79a1d2f75548b0a	2	1	false	2359ec9a93a929e0a79a1d2f75548b0a	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Chromobacterium; s__	0.997928224	BFE9D.USA.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Neisseriales	 f__Neisseriaceae	 g__Chromobacterium	 s__	0.997928224	BFE9D.USA.Wild.Bd.Inhibitory	Inhibitory
243c1b130a6c6d340907c792e4220612	638.277142857143	9	243c1b130a6c6d340907c792e4220612	0	243c1b130a6c6d340907c792e4220612	9	2	false	243c1b130a6c6d340907c792e4220612	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Dechloromonas; s__	0.94236925	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Rhodocyclales	 f__Rhodocyclaceae	 g__Dechloromonas	 s__	0.94236925	Noninhibitory	Noninhibitory
255d2b21cbbd59f050ea886183381886	24.6089108910891	1	255d2b21cbbd59f050ea886183381886	0	255d2b21cbbd59f050ea886183381886	1	2	false	255d2b21cbbd59f050ea886183381886	0	k__Bacteria	0.999999756	Noninhibitory	Noninhibitory	k__Bacteria	NA	NA	NA	NA	NA	NA	0.999999756	Noninhibitory	Noninhibitory
265ad91f5c79dfdc85429ecc344c8cd0	17.1688034188034	9	265ad91f5c79dfdc85429ecc344c8cd0	0	265ad91f5c79dfdc85429ecc344c8cd0	9	2	false	265ad91f5c79dfdc85429ecc344c8cd0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.999939632	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Flavobacteriia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium	NA	0.999939632	Noninhibitory	Noninhibitory
27962268d245c6b0a90b078790d688e6	3.81128747795415	1	27962268d245c6b0a90b078790d688e6	0	27962268d245c6b0a90b078790d688e6	1	2	false	27962268d245c6b0a90b078790d688e6	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.77454344	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__	0.77454344	Noninhibitory	Noninhibitory
27f761b6fc5fe6d79f8af1d9c8cca207	38.08	1	27f761b6fc5fe6d79f8af1d9c8cca207	0	27f761b6fc5fe6d79f8af1d9c8cca207	1	2	false	27f761b6fc5fe6d79f8af1d9c8cca207	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii	0.963126258	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	 s__wittichii	0.963126258	Noninhibitory	Noninhibitory
287f490652bb268ac6e840412bea2931	2051.95757575758	7	287f490652bb268ac6e840412bea2931	0	287f490652bb268ac6e840412bea2931	7	6	false	287f490652bb268ac6e840412bea2931	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__	0.999999916	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Deltaproteobacteria	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio	 s__	0.999999916	Noninhibitory	Noninhibitory
28dbc5b9f41a5772d2dfa9feaf492a5c	111.597222222222	7	28dbc5b9f41a5772d2dfa9feaf492a5c	0	28dbc5b9f41a5772d2dfa9feaf492a5c	7	1	false	28dbc5b9f41a5772d2dfa9feaf492a5c	0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__	0.999999809	Noninhibitory	Noninhibitory	k__Bacteria	 p__Nitrospirae	 c__Nitrospira	 o__Nitrospirales	 f__Nitrospiraceae	 g__Nitrospira	 s__	0.999999809	Noninhibitory	Noninhibitory
