Label	abundance	degree	name	negdegree	oriID	posdegree	samplecount	selected	shared.name	unknowndegree	Taxon	Confidence.x	database_id.x	Inhibitory.x	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence.y	database_id.y	Inhibitory.y
10568bb8bbac7cc28727d73726791575	5239.05316455696	64	10568bb8bbac7cc28727d73726791575	0	10568bb8bbac7cc28727d73726791575	64	2	false	10568bb8bbac7cc28727d73726791575	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__	0.999999965	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Sphingobacteriia	 o__Sphingobacteriales	 f__	 g__	 s__	0.999999965	Noninhibitory	Noninhibitory
10693581d18c9f7072655943db59be13	8.6309963099631	11	10693581d18c9f7072655943db59be13	0	10693581d18c9f7072655943db59be13	11	1	false	10693581d18c9f7072655943db59be13	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__	0.99999206	Noninhibitory	Noninhibitory	k__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Lachnospiraceae	 g__Epulopiscium	 s__	0.99999206	Noninhibitory	Noninhibitory
11e38c8bf0c5bf98ba0c82e183af8d04	30.37	57	11e38c8bf0c5bf98ba0c82e183af8d04	0	11e38c8bf0c5bf98ba0c82e183af8d04	57	1	false	11e38c8bf0c5bf98ba0c82e183af8d04	0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter; s__	0.998038582	Noninhibitory	Noninhibitory	k__Bacteria	 p__Verrucomicrobia	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Verrucomicrobiaceae	 g__Prosthecobacter	 s__	0.998038582	Noninhibitory	Noninhibitory
12f1c45256434266b54212f16c48444b	203.471111111111	6	12f1c45256434266b54212f16c48444b	0	12f1c45256434266b54212f16c48444b	6	6	false	12f1c45256434266b54212f16c48444b	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__	0.999868175	Mada.1072.Madagascar.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Bacteroidetes	 c__Sphingobacteriia	 o__Sphingobacteriales	 f__Sphingobacteriaceae	 g__Pedobacter	 s__	0.999868175	Mada.1072.Madagascar.Wild.Bd.Inhibitory	Inhibitory
133cd27720faf693d08e0730a8451510	13.02	57	133cd27720faf693d08e0730a8451510	0	133cd27720faf693d08e0730a8451510	57	1	false	133cd27720faf693d08e0730a8451510	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.999975231	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__	 g__	 s__	0.999975231	Noninhibitory	Noninhibitory
13c7e4aba665d521f8bb6b576ad33379	36.4953271028037	57	13c7e4aba665d521f8bb6b576ad33379	0	13c7e4aba665d521f8bb6b576ad33379	57	1	false	13c7e4aba665d521f8bb6b576ad33379	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales	0.999977755	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	NA	NA	NA	0.999977755	Noninhibitory	Noninhibitory
152e62f8cbe2e4ad0ae3f2444002e22f	6.60360360360361	1	152e62f8cbe2e4ad0ae3f2444002e22f	0	152e62f8cbe2e4ad0ae3f2444002e22f	1	2	false	152e62f8cbe2e4ad0ae3f2444002e22f	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium	1	Mada.1514.Madagascar.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Actinobacteria	 c__Actinobacteria	 o__Actinomycetales	 f__Brevibacteriaceae	 g__Brevibacterium	NA	1	Mada.1514.Madagascar.Wild.Bd.Inhibitory	Inhibitory
15da483c47ce0f988dc19a31d44e9f47	263.132	1	15da483c47ce0f988dc19a31d44e9f47	0	15da483c47ce0f988dc19a31d44e9f47	1	7	false	15da483c47ce0f988dc19a31d44e9f47	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.976167987	Noninhibitory	Noninhibitory	k__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Lachnospiraceae	 g__[Ruminococcus]	 s__gnavus	0.976167987	Noninhibitory	Noninhibitory
189f8a3d4b15211b2dd9d996e24d84eb	214.436893203884	1	189f8a3d4b15211b2dd9d996e24d84eb	0	189f8a3d4b15211b2dd9d996e24d84eb	1	4	false	189f8a3d4b15211b2dd9d996e24d84eb	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__AF12; s__	0.970065115	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Rikenellaceae	 g__AF12	 s__	0.970065115	Noninhibitory	Noninhibitory
19b99cb4e1d8ea151c5e8ca004010339	6.36181818181818	52	19b99cb4e1d8ea151c5e8ca004010339	0	19b99cb4e1d8ea151c5e8ca004010339	52	1	false	19b99cb4e1d8ea151c5e8ca004010339	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae]; g__Rheinheimera; s__	0.999983593	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	 f__[Chromatiaceae]	 g__Rheinheimera	 s__	0.999983593	Noninhibitory	Noninhibitory
1a61186eb66e6d2b5f2b5448bb7ff2a0	305.553113553114	11	1a61186eb66e6d2b5f2b5448bb7ff2a0	0	1a61186eb66e6d2b5f2b5448bb7ff2a0	11	1	false	1a61186eb66e6d2b5f2b5448bb7ff2a0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.999985402	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	NA	NA	0.999985402	Noninhibitory	Noninhibitory
1d79d3ce580de006844df0ffcaccba4d	20.824	57	1d79d3ce580de006844df0ffcaccba4d	0	1d79d3ce580de006844df0ffcaccba4d	57	1	false	1d79d3ce580de006844df0ffcaccba4d	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas; s__mexicana	0.856932228	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Xanthomonadaceae	 g__Pseudoxanthomonas	 s__mexicana	0.856932228	Noninhibitory	Noninhibitory
1eb2dc0b8453cf4b407dadbefa82df10	194.78	16	1eb2dc0b8453cf4b407dadbefa82df10	0	1eb2dc0b8453cf4b407dadbefa82df10	16	3	false	1eb2dc0b8453cf4b407dadbefa82df10	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.99628074	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__	 g__	 s__	0.99628074	Noninhibitory	Noninhibitory
1f43d3efe3db5cd72e071c44a2e5a25d	427.316666666667	1	1f43d3efe3db5cd72e071c44a2e5a25d	0	1f43d3efe3db5cd72e071c44a2e5a25d	1	2	false	1f43d3efe3db5cd72e071c44a2e5a25d	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga; s__palleronii	0.744523698	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__Hydrogenophaga	 s__palleronii	0.744523698	Noninhibitory	Noninhibitory
1fb2d3a83e36dec237af58e2d7185a30	18.025	57	1fb2d3a83e36dec237af58e2d7185a30	0	1fb2d3a83e36dec237af58e2d7185a30	57	2	false	1fb2d3a83e36dec237af58e2d7185a30	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__Methylotenera; s__mobilis	0.938599692	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Methylophilales	 f__Methylophilaceae	 g__Methylotenera	 s__mobilis	0.938599692	Noninhibitory	Noninhibitory
20513b3da927d41afebad812ebe137b3	16.8280423280423	52	20513b3da927d41afebad812ebe137b3	0	20513b3da927d41afebad812ebe137b3	52	1	false	20513b3da927d41afebad812ebe137b3	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria	0.998169078	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Neisseriales	 f__Neisseriaceae	 g__Neisseria	NA	0.998169078	Noninhibitory	Noninhibitory
20a0554decfe229fca784b250cc9c70b	6.54071661237785	11	20a0554decfe229fca784b250cc9c70b	0	20a0554decfe229fca784b250cc9c70b	11	2	false	20a0554decfe229fca784b250cc9c70b	0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae	0.966417817	Noninhibitory	Noninhibitory	k__Bacteria	 p__Firmicutes	 c__Erysipelotrichi	 o__Erysipelotrichales	 f__Erysipelotrichaceae	NA	NA	0.966417817	Noninhibitory	Noninhibitory
20bbc12b95e48985ce49d2690c2ed1b4	16.9633333333333	52	20bbc12b95e48985ce49d2690c2ed1b4	0	20bbc12b95e48985ce49d2690c2ed1b4	52	1	false	20bbc12b95e48985ce49d2690c2ed1b4	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Leadbetterella; s__	1	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Cytophagia	 o__Cytophagales	 f__Cytophagaceae	 g__Leadbetterella	 s__	1	Noninhibitory	Noninhibitory
21da49701ccfc32c01a63b430e78d5f2	80.8548387096774	4	21da49701ccfc32c01a63b430e78d5f2	0	21da49701ccfc32c01a63b430e78d5f2	4	3	false	21da49701ccfc32c01a63b430e78d5f2	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Novispirillum; s__	0.999999858	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodospirillales	 f__Rhodospirillaceae	 g__Novispirillum	 s__	0.999999858	Noninhibitory	Noninhibitory
2207479b72b90b6f8c7db14ca0f1cec2	30.7341389728097	64	2207479b72b90b6f8c7db14ca0f1cec2	0	2207479b72b90b6f8c7db14ca0f1cec2	64	2	false	2207479b72b90b6f8c7db14ca0f1cec2	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__	0.995068474	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Legionellales	 f__Legionellaceae	 g__Legionella	 s__	0.995068474	Noninhibitory	Noninhibitory
2292bff9d51f62a58a73e17783d373ec	39.2585895117541	6	2292bff9d51f62a58a73e17783d373ec	0	2292bff9d51f62a58a73e17783d373ec	6	3	false	2292bff9d51f62a58a73e17783d373ec	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter	0.982244677	Mada.387.Madagascar.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Actinobacteria	 c__Actinobacteria	 o__Actinomycetales	 f__Micrococcaceae	 g__Arthrobacter	NA	0.982244677	Mada.387.Madagascar.Wild.Bd.Inhibitory	Inhibitory
23a8368fea50473fcf66e36915878abf	940.598130841121	2	23a8368fea50473fcf66e36915878abf	0	23a8368fea50473fcf66e36915878abf	2	12	false	23a8368fea50473fcf66e36915878abf	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__yabuuchiae	0.978387161	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	 s__yabuuchiae	0.978387161	Noninhibitory	Noninhibitory
24246e493bceed6c2f4bd5b52a8b9c24	73.3275862068965	1	24246e493bceed6c2f4bd5b52a8b9c24	0	24246e493bceed6c2f4bd5b52a8b9c24	1	2	false	24246e493bceed6c2f4bd5b52a8b9c24	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.90904335	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Oxalobacteraceae	NA	NA	0.90904335	Noninhibitory	Noninhibitory
255d2b21cbbd59f050ea886183381886	437.217821782178	22	255d2b21cbbd59f050ea886183381886	0	255d2b21cbbd59f050ea886183381886	22	3	false	255d2b21cbbd59f050ea886183381886	0	k__Bacteria	0.999999756	Noninhibitory	Noninhibitory	k__Bacteria	NA	NA	NA	NA	NA	NA	0.999999756	Noninhibitory	Noninhibitory
256124514e53cbadcb1aeebf5fcf2e89	41.5866666666667	3	256124514e53cbadcb1aeebf5fcf2e89	0	256124514e53cbadcb1aeebf5fcf2e89	3	3	false	256124514e53cbadcb1aeebf5fcf2e89	0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae	0.978569697	Noninhibitory	Noninhibitory	k__Bacteria	 p__Verrucomicrobia	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Verrucomicrobiaceae	NA	NA	0.978569697	Noninhibitory	Noninhibitory
263dd6480a6ea4db6a99efa02bcdb0db	590.474358974359	3	263dd6480a6ea4db6a99efa02bcdb0db	0	263dd6480a6ea4db6a99efa02bcdb0db	3	1	false	263dd6480a6ea4db6a99efa02bcdb0db	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans	0.945582876	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Flavobacteriia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium	 s__succinicans	0.945582876	Noninhibitory	Noninhibitory
26ce4deec59a11fdd02ec493e844d0ca	12.27	3	26ce4deec59a11fdd02ec493e844d0ca	0	26ce4deec59a11fdd02ec493e844d0ca	3	1	false	26ce4deec59a11fdd02ec493e844d0ca	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sanguibacteraceae; g__Sanguibacter; s__	0.991913203	Mada.276.Madagascar.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Actinobacteria	 c__Actinobacteria	 o__Actinomycetales	 f__Sanguibacteraceae	 g__Sanguibacter	 s__	0.991913203	Mada.276.Madagascar.Wild.Bd.Inhibitory	Inhibitory
277a44a61efabb07934b85a1731504c1	17.1261682242991	14	277a44a61efabb07934b85a1731504c1	0	277a44a61efabb07934b85a1731504c1	14	1	false	277a44a61efabb07934b85a1731504c1	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__	0.97614936	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__	 g__	 s__	0.97614936	Noninhibitory	Noninhibitory
27962268d245c6b0a90b078790d688e6	11.4497354497354	2	27962268d245c6b0a90b078790d688e6	0	27962268d245c6b0a90b078790d688e6	2	4	false	27962268d245c6b0a90b078790d688e6	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.77454344	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__	0.77454344	Noninhibitory	Noninhibitory
27f761b6fc5fe6d79f8af1d9c8cca207	21.39	11	27f761b6fc5fe6d79f8af1d9c8cca207	0	27f761b6fc5fe6d79f8af1d9c8cca207	11	1	false	27f761b6fc5fe6d79f8af1d9c8cca207	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii	0.963126258	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	 s__wittichii	0.963126258	Noninhibitory	Noninhibitory
282edcb3e1d3fadc99ceb07e496b0d61	918.212443095599	1	282edcb3e1d3fadc99ceb07e496b0d61	0	282edcb3e1d3fadc99ceb07e496b0d61	1	3	false	282edcb3e1d3fadc99ceb07e496b0d61	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__	0.727047841	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Acinetobacter	 s__	0.727047841	Noninhibitory	Noninhibitory
