Label	abundance	degree	name	negdegree	oriID	posdegree	samplecount	selected	shared.name	unknowndegree	Taxon	Confidence.x	database_id.x	Inhibitory.x	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence.y	database_id.y	Inhibitory.y
06eb3ddd0bb09e61c6351c962d5e82f6	63.8888888888889	21	06eb3ddd0bb09e61c6351c962d5e82f6	0	06eb3ddd0bb09e61c6351c962d5e82f6	21	2	false	06eb3ddd0bb09e61c6351c962d5e82f6	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae	0.987912246	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Erythrobacteraceae	NA	NA	0.987912246	Noninhibitory	Noninhibitory
06f0739e32f0ad31404affc34baa8a47	919.206666666667	4	06f0739e32f0ad31404affc34baa8a47	0	06f0739e32f0ad31404affc34baa8a47	4	4	false	06f0739e32f0ad31404affc34baa8a47	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rubrivivax; s__gelatinosus	0.950458225	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__Rubrivivax	 s__gelatinosus	0.950458225	Noninhibitory	Noninhibitory
07349a3d457b346ae18fea9a99e78b87	702.8	6	07349a3d457b346ae18fea9a99e78b87	0	07349a3d457b346ae18fea9a99e78b87	6	3	false	07349a3d457b346ae18fea9a99e78b87	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.882616227	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Porphyromonadaceae	 g__Parabacteroides	 s__	0.882616227	Noninhibitory	Noninhibitory
07af961f61ce5548bf1a5d3b8ccbd0ca	1156.6	1	07af961f61ce5548bf1a5d3b8ccbd0ca	0	07af961f61ce5548bf1a5d3b8ccbd0ca	1	5	false	07af961f61ce5548bf1a5d3b8ccbd0ca	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Wolbachia; s__	0.999999992	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Rickettsiaceae	 g__Wolbachia	 s__	0.999999992	Noninhibitory	Noninhibitory
07fa9098a4f3ce0fbbf755ada6588588	1108.14455445545	2	07fa9098a4f3ce0fbbf755ada6588588	0	07fa9098a4f3ce0fbbf755ada6588588	2	1	false	07fa9098a4f3ce0fbbf755ada6588588	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	0.999994376	Mada.1840.Madagascar.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Bacteroidetes	 c__Flavobacteriia	 o__Flavobacteriales	 f__[Weeksellaceae]	 g__Chryseobacterium	 s__	0.999994376	Mada.1840.Madagascar.Wild.Bd.Inhibitory	Inhibitory
0814ef60abd948b0784ab17a046b79f7	49.7934782608696	3	0814ef60abd948b0784ab17a046b79f7	0	0814ef60abd948b0784ab17a046b79f7	3	1	false	0814ef60abd948b0784ab17a046b79f7	0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma	0.999999939	Noninhibitory	Noninhibitory	k__Bacteria	 p__Tenericutes	 c__Mollicutes	 o__Mycoplasmatales	 f__Mycoplasmataceae	 g__Mycoplasma	NA	0.999999939	Noninhibitory	Noninhibitory
085de99eae386102f054276666c42f51	22.7802197802197	20	085de99eae386102f054276666c42f51	0	085de99eae386102f054276666c42f51	20	2	false	085de99eae386102f054276666c42f51	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.999987383	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	NA	NA	0.999987383	Noninhibitory	Noninhibitory
092a1704b61349282d63d508013b5259	21.0277777777778	4	092a1704b61349282d63d508013b5259	0	092a1704b61349282d63d508013b5259	4	1	false	092a1704b61349282d63d508013b5259	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	0.999755941	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Flavobacteriia	 o__Flavobacteriales	 f__Flavobacteriaceae	 g__Flavobacterium	 s__	0.999755941	Noninhibitory	Noninhibitory
095c18ce75acdc5d096dbaff2ea248b0	25.0697674418605	10	095c18ce75acdc5d096dbaff2ea248b0	0	095c18ce75acdc5d096dbaff2ea248b0	10	1	false	095c18ce75acdc5d096dbaff2ea248b0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Pedomicrobium; s__australicum	0.999907005	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Hyphomicrobiaceae	 g__Pedomicrobium	 s__australicum	0.999907005	Noninhibitory	Noninhibitory
09aec8b89431427022c412a3f6a8bd3e	242.638592750532	3	09aec8b89431427022c412a3f6a8bd3e	0	09aec8b89431427022c412a3f6a8bd3e	3	5	false	09aec8b89431427022c412a3f6a8bd3e	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]; s__bifermentans	0.966895415	Noninhibitory	Noninhibitory	k__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Peptostreptococcaceae	 g__[Clostridium]	 s__bifermentans	0.966895415	Noninhibitory	Noninhibitory
0a2feb936bb12281d8f5a1af3bd798c1	37.2383177570094	2	0a2feb936bb12281d8f5a1af3bd798c1	0	0a2feb936bb12281d8f5a1af3bd798c1	2	3	false	0a2feb936bb12281d8f5a1af3bd798c1	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__	0.973243047	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Sphingomonas	 s__	0.973243047	Noninhibitory	Noninhibitory
0a47c8b4a952345ae6f513786e026d91	44.8687845303868	6	0a47c8b4a952345ae6f513786e026d91	0	0a47c8b4a952345ae6f513786e026d91	6	2	false	0a47c8b4a952345ae6f513786e026d91	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.999995639	Noninhibitory	Noninhibitory	k__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	NA	NA	NA	0.999995639	Noninhibitory	Noninhibitory
0ac2d7fafa180ed570414299af42eae7	151.587878787879	19	0ac2d7fafa180ed570414299af42eae7	0	0ac2d7fafa180ed570414299af42eae7	19	2	false	0ac2d7fafa180ed570414299af42eae7	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__	0.9999965	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Deltaproteobacteria	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio	 s__	0.9999965	Noninhibitory	Noninhibitory
0ae7fccbb85864f098b570fb7fd84e5e	362.757575757576	12	0ae7fccbb85864f098b570fb7fd84e5e	0	0ae7fccbb85864f098b570fb7fd84e5e	12	2	false	0ae7fccbb85864f098b570fb7fd84e5e	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__	0.99997791	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Deltaproteobacteria	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio	 s__	0.99997791	Noninhibitory	Noninhibitory
0c467f681609f1d554b3756af0873ebc	18.1129032258065	6	0c467f681609f1d554b3756af0873ebc	0	0c467f681609f1d554b3756af0873ebc	6	1	false	0c467f681609f1d554b3756af0873ebc	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.775824297	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__	0.775824297	Noninhibitory	Noninhibitory
0e087610005d8cafe03b34e1f7c52dd4	6037.13714285714	5	0e087610005d8cafe03b34e1f7c52dd4	0	0e087610005d8cafe03b34e1f7c52dd4	5	4	false	0e087610005d8cafe03b34e1f7c52dd4	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.997121326	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Porphyromonadaceae	 g__Parabacteroides	 s__	0.997121326	Noninhibitory	Noninhibitory
0e4a78d33e0850ea8eb46f17cf2d7152	100.387341772152	1	0e4a78d33e0850ea8eb46f17cf2d7152	0	0e4a78d33e0850ea8eb46f17cf2d7152	1	3	false	0e4a78d33e0850ea8eb46f17cf2d7152	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__	0.830511173	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Sphingobacteriia	 o__Sphingobacteriales	 f__Sphingobacteriaceae	 g__	 s__	0.830511173	Noninhibitory	Noninhibitory
0f9a15d5f90df2d074590dcd9ce43769	1344.5702970297	4	0f9a15d5f90df2d074590dcd9ce43769	0	0f9a15d5f90df2d074590dcd9ce43769	4	1	false	0f9a15d5f90df2d074590dcd9ce43769	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	0.999945946	Mada.3107.Madagascar.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Bacteroidetes	 c__Flavobacteriia	 o__Flavobacteriales	 f__[Weeksellaceae]	 g__Chryseobacterium	 s__	0.999945946	Mada.3107.Madagascar.Wild.Bd.Inhibitory	Inhibitory
0fa11a022dd93c4a197f2f36fd84fd84	2.61333333333333	8	0fa11a022dd93c4a197f2f36fd84fd84	0	0fa11a022dd93c4a197f2f36fd84fd84	8	1	false	0fa11a022dd93c4a197f2f36fd84fd84	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Rubrivivax; s__gelatinosus	0.814893877	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__Rubrivivax	 s__gelatinosus	0.814893877	Noninhibitory	Noninhibitory
0fa3c8bf26b8dbf704e9fc60843360f1	96.1325301204819	3	0fa3c8bf26b8dbf704e9fc60843360f1	0	0fa3c8bf26b8dbf704e9fc60843360f1	3	3	false	0fa3c8bf26b8dbf704e9fc60843360f1	0	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__[Borreliales]; f__[Borreliaceae]; g__Spironema; s__	1	Noninhibitory	Noninhibitory	k__Bacteria	 p__Spirochaetes	 c__Spirochaetes	 o__[Borreliales]	 f__[Borreliaceae]	 g__Spironema	 s__	1	Noninhibitory	Noninhibitory
0fa5b382c7e3138d4093e079babc377e	179.935483870968	1	0fa5b382c7e3138d4093e079babc377e	0	0fa5b382c7e3138d4093e079babc377e	1	4	false	0fa5b382c7e3138d4093e079babc377e	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999999991	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	NA	0.999999991	Noninhibitory	Noninhibitory
10568bb8bbac7cc28727d73726791575	6609.91392405062	10	10568bb8bbac7cc28727d73726791575	0	10568bb8bbac7cc28727d73726791575	10	8	false	10568bb8bbac7cc28727d73726791575	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__	0.999999965	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Sphingobacteriia	 o__Sphingobacteriales	 f__	 g__	 s__	0.999999965	Noninhibitory	Noninhibitory
113f55868e3a2c810145f6996fd38292	8.12666666666667	2	113f55868e3a2c810145f6996fd38292	0	113f55868e3a2c810145f6996fd38292	2	1	false	113f55868e3a2c810145f6996fd38292	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Vitreoscilla; s__	0.996888551	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Neisseriales	 f__Neisseriaceae	 g__Vitreoscilla	 s__	0.996888551	Noninhibitory	Noninhibitory
11e38c8bf0c5bf98ba0c82e183af8d04	50.3133333333333	10	11e38c8bf0c5bf98ba0c82e183af8d04	0	11e38c8bf0c5bf98ba0c82e183af8d04	10	1	false	11e38c8bf0c5bf98ba0c82e183af8d04	0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter; s__	0.998038582	Noninhibitory	Noninhibitory	k__Bacteria	 p__Verrucomicrobia	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Verrucomicrobiaceae	 g__Prosthecobacter	 s__	0.998038582	Noninhibitory	Noninhibitory
1334114387894bf16e20858d3fb714dc	492.589743589744	1	1334114387894bf16e20858d3fb714dc	0	1334114387894bf16e20858d3fb714dc	1	4	false	1334114387894bf16e20858d3fb714dc	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.999961057	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	NA	NA	0.999961057	Noninhibitory	Noninhibitory
13bd84a8015647d7e15c774947b7eb29	5.40722891566265	5	13bd84a8015647d7e15c774947b7eb29	0	13bd84a8015647d7e15c774947b7eb29	5	1	false	13bd84a8015647d7e15c774947b7eb29	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__	0.956906998	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae	 g__Agrobacterium	 s__	0.956906998	Noninhibitory	Noninhibitory
152e62f8cbe2e4ad0ae3f2444002e22f	48.1501501501502	3	152e62f8cbe2e4ad0ae3f2444002e22f	0	152e62f8cbe2e4ad0ae3f2444002e22f	3	1	false	152e62f8cbe2e4ad0ae3f2444002e22f	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium	1	Mada.1514.Madagascar.Wild.Bd.Inhibitory	Inhibitory	k__Bacteria	 p__Actinobacteria	 c__Actinobacteria	 o__Actinomycetales	 f__Brevibacteriaceae	 g__Brevibacterium	NA	1	Mada.1514.Madagascar.Wild.Bd.Inhibitory	Inhibitory
15da483c47ce0f988dc19a31d44e9f47	416.47	1	15da483c47ce0f988dc19a31d44e9f47	0	15da483c47ce0f988dc19a31d44e9f47	1	8	false	15da483c47ce0f988dc19a31d44e9f47	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.976167987	Noninhibitory	Noninhibitory	k__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridiales	 f__Lachnospiraceae	 g__[Ruminococcus]	 s__gnavus	0.976167987	Noninhibitory	Noninhibitory
167ac4f6f53e56c4dc91930092fb21b7	4.26086956521739	8	167ac4f6f53e56c4dc91930092fb21b7	0	167ac4f6f53e56c4dc91930092fb21b7	8	1	false	167ac4f6f53e56c4dc91930092fb21b7	0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__	0.956241469	Noninhibitory	Noninhibitory	k__Bacteria	 p__Tenericutes	 c__Mollicutes	 o__Mycoplasmatales	 f__Mycoplasmataceae	 g__Mycoplasma	 s__	0.956241469	Noninhibitory	Noninhibitory
174ed78e73cbc3ad17f9f7fa88753f3d	32.3242857142857	9	174ed78e73cbc3ad17f9f7fa88753f3d	0	174ed78e73cbc3ad17f9f7fa88753f3d	9	2	false	174ed78e73cbc3ad17f9f7fa88753f3d	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.975440016	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Porphyromonadaceae	 g__Parabacteroides	 s__	0.975440016	Noninhibitory	Noninhibitory
17cebc3125bb98e1f569067366397a35	65.472	2	17cebc3125bb98e1f569067366397a35	0	17cebc3125bb98e1f569067366397a35	2	1	false	17cebc3125bb98e1f569067366397a35	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas	0.999900209	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Xanthomonadaceae	 g__Pseudoxanthomonas	NA	0.999900209	Noninhibitory	Noninhibitory
195b80b9bc156cb64e934d453b3b2a02	144.186813186813	4	195b80b9bc156cb64e934d453b3b2a02	0	195b80b9bc156cb64e934d453b3b2a02	4	1	false	195b80b9bc156cb64e934d453b3b2a02	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Curvibacter; s__	0.964531756	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__Curvibacter	 s__	0.964531756	Noninhibitory	Noninhibitory
1bc1c60c15982de9c2f315c752755b5a	25.6373626373626	7	1bc1c60c15982de9c2f315c752755b5a	0	1bc1c60c15982de9c2f315c752755b5a	7	2	false	1bc1c60c15982de9c2f315c752755b5a	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__	0.785944081	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Betaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae	 g__	 s__	0.785944081	Noninhibitory	Noninhibitory
1c53d9ecec60fbbb8f747b2045fadaec	8.15860215053763	20	1c53d9ecec60fbbb8f747b2045fadaec	0	1c53d9ecec60fbbb8f747b2045fadaec	20	2	false	1c53d9ecec60fbbb8f747b2045fadaec	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Reyranella; s__massiliensis	0.929787231	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhodospirillales	 f__Rhodospirillaceae	 g__Reyranella	 s__massiliensis	0.929787231	Noninhibitory	Noninhibitory
1cc26aa1f35ba2be847b6dd84b6fdfc7	783.265517241379	1	1cc26aa1f35ba2be847b6dd84b6fdfc7	0	1cc26aa1f35ba2be847b6dd84b6fdfc7	1	3	false	1cc26aa1f35ba2be847b6dd84b6fdfc7	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Flectobacillus; s__	0.999999999	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__Cytophagia	 o__Cytophagales	 f__Cytophagaceae	 g__Flectobacillus	 s__	0.999999999	Noninhibitory	Noninhibitory
1d7498f1e0ef513e1ef5c755d5127b39	21.5633333333333	10	1d7498f1e0ef513e1ef5c755d5127b39	0	1d7498f1e0ef513e1ef5c755d5127b39	10	1	false	1d7498f1e0ef513e1ef5c755d5127b39	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae; g__; s__	0.99997623	Noninhibitory	Noninhibitory	k__Bacteria	 p__Bacteroidetes	 c__[Saprospirae]	 o__[Saprospirales]	 f__Saprospiraceae	 g__	 s__	0.99997623	Noninhibitory	Noninhibitory
1d79d3ce580de006844df0ffcaccba4d	73.208	7	1d79d3ce580de006844df0ffcaccba4d	0	1d79d3ce580de006844df0ffcaccba4d	7	1	false	1d79d3ce580de006844df0ffcaccba4d	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas; s__mexicana	0.856932228	Noninhibitory	Noninhibitory	k__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Xanthomonadaceae	 g__Pseudoxanthomonas	 s__mexicana	0.856932228	Noninhibitory	Noninhibitory
