OTU	NSF6.NOVI.1M13	NSF6.NOVI.PM12	NSF6.NOVI.PM32	NSF6.NOVI.1M35	NSF6.NOVI.PM15	NSF6.NOVI.1M14	NSF6.NOVI.1M38	NSF6.NOVI.1M9	NSF6.NOVI.1PM1	NSF6.NOVI.1M3	NSF6.NOVI.PM43	NSF6.NOVI.1M20	NSF6.NOVI.PM5	NSF6.NOVI.PM13	NSF6.NOVI.1M12	NSF6.NOVI.1M40	NSF6.NOVI.1M1	NSF6.NOVI.1M39	NSF6.NOVI.1M15	NSF6.NOVI.PM14	NSF6.NOVI.PM34	NSF6.NOVI.PM4	NSF6.NOVI.PM42	NSF6.NOVI.PM33	NSF6.NOVI.1M6	NSF6.NOVI.PM7	NSF6.NOVI.1M23	NSF6.NOVI.1M43	NSF6.NOVI.1M10	NSF6.NOVI.PM36	NSF6.NOVI.PM16	NSF6.NOVI.PM28	NSF6.NOVI.PM21	NSF6.NOVI.1M24	NSF6.NOVI.1M16	NSF6.NOVI.1M30	NSF6.NOVI.1M11	NSF6.NOVI.PM6	NSF6.NOVI.PM17	NSF6.NOVI.PM20	NSF6.NOVI.PM29	NSF6.NOVI.1M31	NSF6.NOVI.PM37	NSF6.NOVI.1M17	NSF6.NOVI.1M28	NSF6.NOVI.PM35	NSF6.NOVI.1M33	NSF6.NOVI.PM44	NSF6.NOVI.1M18	NSF6.NOVI.PM11	NSF6.NOVI.1M36	NSF6.NOVI.PM9	NSF6.NOVI.1M7	NSF6.NOVI.PM25	NSF6.NOVI.PM22	NSF6.NOVI.PM45	NSF6.NOVI.1M32	NSF6.NOVI.PM10	NSF6.NOVI.PM30	NSF6.NOVI.1M19	NSF6.NOVI.PM24	NSF6.NOVI.PM23	NSF6.NOVI.1M21	NSF6.NOVI.PM3	NSF6.NOVI.1M25	NSF6.NOVI.1M4	NSF6.NOVI.PM31	NSF6.NOVI.PM38	NSF6.NOVI.PM40	NSF6.NOVI.PM18	NSF6.NOVI.1M2	NSF6.NOVI.PM26	NSF6.NOVI.PM19	NSF6.NOVI.PM41	NSF6.NOVI.PM2	NSF6.NOVI.1M5	NSF6.NOVI.PM27	NSF6.NOVI.5M12	NSF6.NOVI.5M8	NSF6.NOVI.2M15	NSF6.NOVI.7M9	NSF6.NOVI.2M9	NSF6.NOVI.4M10	NSF6.NOVI.7M11	NSF6.NOVI.3M12	NSF6.NOVI.6M9	NSF6.NOVI.1M22	NSF6.NOVI.4M13	NSF6.NOVI.7M7	NSF6.NOVI.11M6	NSF6.NOVI.5M14	NSF6.NOVI.1M42	NSF6.NOVI.2M11	NSF6.NOVI.6M11	NSF6.NOVI.5M13	NSF6.NOVI.6M8	NSF6.NOVI.3M14	NSF6.NOVI.3M9	NSF6.NOVI.PM8	NSF6.NOVI.1M26	NSF6.NOVI.PM39	NSF6.NOVI.2M14	NSF6.NOVI.3M8	NSF6.NOVI.3M11	NSF6.NOVI.3M7	NSF6.NOVI.5M10	NSF6.NOVI.4M6	NSF6.NOVI.9M6	NSF6.NOVI.2M12	NSF6.NOVI.3M15	NSF6.NOVI.2M8	NSF6.NOVI.2M7	NSF6.NOVI.5M15	NSF6.NOVI.4M11	NSF6.NOVI.5M6	NSF6.NOVI.1M44	NSF6.NOVI.6M7	NSF6.NOVI.1M8	NSF6.NOVI.6M14	NSF6.NOVI.3M6	NSF6.NOVI.5M9	NSF6.NOVI.6M13	NSF6.NOVI.2M6	NSF6.NOVI.2M13	NSF6.NOVI.5M7	NSF6.NOVI.7M6	NSF6.NOVI.6M15	NSF6.NOVI.6M6	NSF6.NOVI.4M15	NSF6.NOVI.6M12	NSF6.NOVI.2M10	NSF6.NOVI.4M8	NSF6.NOVI.4M7	NSF6.NOVI.4M12	NSF6.NOVI.7M12	NSF6.NOVI.4M9	NSF6.NOVI.10M6	NSF6.NOVI.5M11	NSF6.NOVI.3M13	NSF6.NOVI.7M15	NSF6.NOVI.1M37	NSF6.NOVI.8M7	NSF6.NOVI.7M14	NSF6.NOVI.3M10	NSF6.NOVI.1M27	NSF6.NOVI.4M14	NSF6.NOVI.8M6	NSF6.NOVI.7M13	NSF6.NOVI.5M3	NSF6.NOVI.6M1	NSF6.NOVI.6M2	NSF6.NOVI.2M2	NSF6.NOVI.2M1	NSF6.NOVI.6M4	NSF6.NOVI.7M1	NSF6.NOVI.7M5	NSF6.NOVI.3M5	NSF6.NOVI.2M4	NSF6.NOVI.3M1	NSF6.NOVI.7M4	NSF6.NOVI.4M5	NSF6.NOVI.3M4	NSF6.NOVI.7M2	NSF6.NOVI.4M3	NSF6.NOVI.8M1	NSF6.NOVI.3M2	NSF6.NOVI.4M1	NSF6.NOVI.4M4	NSF6.NOVI.5M1	NSF6.NOVI.5M5	NSF6.NOVI.4M2	NSF6.NOVI.3M3	NSF6.NOVI.7M3	NSF6.NOVI.8M4	NSF6.NOVI.2M3	NSF6.NOVI.5M2	NSF6.NOVI.6M3	NSF6.NOVI.8M3	NSF6.NOVI.2M5	NSF6.NOVI.6M5	NSF6.NOVI.8M5	NSF6.NOVI.8M2
6a6012cc48a821398d5f5cb0148ad023	29.955	0	0	0	0	0	0	0	0	0	0	0	0	124.575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.79	0	0	0	0	0	0	0	11.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a9ff9a6b876a41fcc67102851994f22	0	0	0	0	0	0	16.6929460580913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6aff8f85076c751872187d0cb7c90c54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6b2d24cd793fa5ae98b705c0d8806b24	0	19.4582278481013	18.9544303797468	0	11.8632911392405	34.0177215189873	15.2784810126582	0	22.9341772151899	0	30.0354430379747	39.8	383.207594936709	630.764556962025	0	0	0	5.08354430379747	0	18.1443037974684	0	0	235.377215189873	466.759493670886	0	767.313924050633	0	9.87088607594937	95.3113924050633	293.136708860759	0	0	1158.45063291139	422.030379746835	0	0	25.7088607594937	0	81.0151898734177	503.810126582278	254.99746835443	46.4860759493671	42.9924050632911	48.4101265822785	0	9.39493670886076	0	89.4582278481013	0	73.4354430379747	0	26.8075949367089	0	404.116455696203	293.681012658228	92.9417721518987	0	222.222784810127	182.159493670886	24.653164556962	2328.69873417722	38.0354430379747	4.04810126582279	276.53417721519	3.99240506329114	81.3670886075949	50.5189873417722	75.4379746835443	67.3139240506329	347.754430379747	0	49.8	24.9594936708861	24.0455696202532	718.483544303798	13.3139240506329	164.26329113924	0	0	0	0	0	0	0	0	0	94.906329113924	0	0	0	0	1.49620253164557	0	0	0	0	0	0	2301.41518987342	49.2177215189873	18.4303797468354	0	0	0	0	0	0	0	0	0	0	24.6658227848101	0	0	0	7.90126582278481	0	1.48860759493671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.3493670886076	0	0	0	35.4050632911392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6b38e873a7021b257f0dcd8b85c961e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0213675213675	0	0	0	0	0	0	0	0	85.3226495726496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.6602564102564	0	0	0	0	0	0	0	0	0	0	4.19017094017094	0	0	0	0	19.8269230769231	0	0	0	0	0	0	0	20.784188034188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6b68101efd32641d146ecb7d03d59ff9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206.7	0	0	0	0	275.95	0	0	0	0	0	0	0	0	0	0	96.74	336.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6bbcf2b94c7499ac34665c6c00a0fc02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6bed610606778a536b802abebb11307a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6bf14ea6aff29e7408f9036a6e65b528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6c3b687fc2013395ca4877c251ee410d	0	0	0	0	0	1121.84557438795	0	4.3954802259887	0	0	111.71186440678	0	0	0	0	27.8135593220339	76.5913370998117	0	0	20.2467043314501	1453.47645951036	0	0	0	0	0	0	7.34274952919021	0	0	0	263.472693032015	0	0	0	0	290.693032015066	0	16.4350282485876	0	0	0	27.9830508474576	0	154.689265536723	0	0	1.7984934086629	76.9887005649718	443.578154425612	0	0	0	0	0	18.8549905838041	5.04143126177024	0	0	0	39.3691148775895	0	0	0	0	0	0	0	0	544.892655367232	0	24.6967984934087	0	0	145.762711864407	0	0	0	0	50.5574387947269	0	62.4011299435028	0	331.747645951036	0	0	0	0	0	0	0	0	1392.24293785311	0	0	0	0	0	98.7683615819209	2.28813559322034	0	50.5103578154426	7109.99058380414	1257.77966101695	101.256120527307	0	0	0	0	6.80037664783428	0	0	0	427.231638418079	0	0	62.7966101694915	8.85875706214689	0	0	0	0	2.69491525423729	0	0	0	0	0	0	0	0	0	0	0	0	342.193973634652	0	103.725047080979	0	0	0	0	0	34.9981167608286	0	0	0	0	0	10.6553672316384	0	0	184.467043314501	0	0	0	0	0	0	0	0	0	0	0	377.593220338983	0	0	0	0	0	0	10.8229755178908	0	0	0	0	0	0	0	0	0	0
6c9ada693eaaf0401108e4e599d95c0a	0	0	0	0	0	0	0	0	0	83.3008130081301	0	0	0	0	0	41.7642276422764	0	0	0	0	0	0	0	107.065040650407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366.430894308943	0	0	0	0	93.5772357723577	0	0	0	0	0	0	0	0	81.3983739837398	43.5284552845528	0	0	0	0	0	34.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177.813008130081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.4227642276423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6c9c8b04037ff13dcb6fec5e91e6dda7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6cf23f9c173ed5f556b09087e21e219f	0	0	10.7	0	0	0	0	0	0	0	0	0	0	0	0	12.84	0	0	0	0	0	0	46.49	131.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.78	0	0	0	0	0	0	0	0	11.6	0	0	0	0	0	0	0	54.86	0	0	0	0	0	150.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6d3ae28417e3f5ae507a6d029d2bf005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6d6b6c52a5bed5ea7e876b7156c25ca3	0	0	0	0	0	0	0	0	0	0	0	29.3283582089552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6d7964e17a3bab4ae9541eef0a3db95c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59609120521173	0	0	0	0	1.55374592833876	0	0	0	0	0	0	0	0	44.5048859934853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6d9d5a89adbe294b373f5edab08b738b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.1867219917012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.3775933609958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6da6efbab9d4d5035e023f3e52941bfe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6e115a4ecaaa4dc3f2e76b26a0c40c1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6e3a073ed776c6d4a05c1cfa88ece8c5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6e6900b01fea8e5a02f5cf25567c15ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7899159663866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.96638655462185	0	0	0	0	0	0	0	0	0	0	0	35.8319327731092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.2605042016807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.4957983193277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ea65f50bb89ac9518e47c236251cf10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.8986666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94933333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6eb53e85c2eab044474bbbabee76c9a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508.95652173913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6eb830e66fd2bc1f43fb156275d41176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5493670886076	0	0	0	0	0	0	0	0	0	0
6ecf0296fb3d7cd52d4e23df04548b74	230.42735042735	34.8974358974359	6.85683760683761	23.6688034188034	13.3504273504274	296.681623931624	0	24.9401709401709	48.3931623931624	2802.44230769231	4119.36752136752	11.1965811965812	786.730769230769	1756.84188034188	592.846153846154	93.3034188034188	3302.25213675214	0	12.8418803418803	306.301282051282	0	0	69.5320512820513	6711.26068376068	59.25	42789.6047008547	0	238.264957264957	563.104700854701	67.4764957264957	17.9786324786325	66.4316239316239	22488.297008547	4708.53205128205	0	0	8.67948717948718	58.8888888888889	13526.2756410256	283.482905982906	102.720085470085	10.7008547008547	72.5726495726496	13081.9572649573	27.0021367521368	39.6431623931624	18.4444444444444	559.147435897436	15.1923076923077	29.7521367521368	0	11.3119658119658	0	134.365384615385	23.9871794871795	356.568376068376	0	515.790598290598	125.790598290598	0	513.700854700855	192.608974358974	56.9465811965812	5022.13675213675	0	0	0	33.957264957265	382.876068376068	99.9188034188034	0	0	0	15.6111111111111	275.641025641026	98.3269230769231	92.4273504273504	3109.63675213675	0	831.758547008547	0	70.8012820512821	0	0	762.113247863248	0	496.638888888889	0	30.4081196581197	0	0	0	14.9722222222222	0	0	255.970085470086	533.811965811966	0	149.418803418803	23.3675213675214	0	601.762820512821	0	0	0	0	2621.20512820513	0	9320.19017094017	65.5876068376068	38.6837606837607	867.399572649573	139.149572649573	0	5061.64957264957	76.3162393162393	118.752136752137	11.9358974358974	55.2564102564103	0	0	0	41.284188034188	0	62.5811965811966	0	20.4551282051282	108.617521367521	10112.1452991453	14822.5491452991	477.149572649573	0	296.128205128205	4449.74572649573	50426.264957265	0	0	0	0	0	0	27.1047008547009	47.2948717948718	39.7094017094017	22.4123931623932	71.4594017094017	187.297008547009	0	263.143162393162	157.17094017094	0	0	28080.9508547009	0	56.2713675213675	0	0	0	319.25641025641	0	190.891025641026	0	0	7955.13675213675	0	0	1958.41452991453	0	240.034188034188	0	0	27.0149572649573	898.980769230769	0	99538.3803418803	0	50.9059829059829	0	0	0	0	0
