Name	Dose	Temperature
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t14.csv	5000.00	14
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t22.csv	5000.00	22
dose103-t6.csv	5000.00	6
dose103-t6.csv	5000.00	6
dose103-t6.csv	5000.00	6
dose103-t6.csv	5000.00	6
dose103-t6.csv	5000.00	6
dose103-t6.csv	5000.00	6
dose103-t6.csv	5000.00	6
dose103-t6.csv	5000.00	6
dose103-t6.csv	5000.00	6
